【最美的濾杯】HUA杜鵑濾杯｜史上最美的變速濾杯／讓咖啡沖煮滿滿的儀式感／藝術品級的咖啡濾杯/快流速型的變速濾杯/來自台灣的好濾杯,智造所國際有限公司,448451,1835,https://www.zeczec.com/projects/hua-azalea,,26 天,2022/05/24 12:00 – 2022/07/31 20:59,2022/05/24 12:00:00,2022/07/31 20:59:00
我撕，故我在《3D 化石便條┃Fossil Pad》來場桌上型考古之旅，挖掘、記錄、收藏 一步到位 ! ,B.C. Art Studio,205840,990,https://www.zeczec.com/projects/fossil-pad,,6 天,2022/05/24 09:00 – 2022/07/10 23:59,2022/05/24 09:00:00,2022/07/10 23:59:00
毒消-鍍膜式超長效驅蟲噴霧 | 百蟲退散！噴一次護七天！今夏最安心長效的驅蟲新選擇,毒打環衛科技,1337527,850,https://www.zeczec.com/projects/duda-clean-spray,,19 天,2022/05/23 20:00 – 2022/07/23 23:59,2022/05/23 20:00:00,2022/07/23 23:59:00
《氣候緊急狀態》氣候教育桌遊 | 簡單好懂，又好玩的永續科普遊戲！,玩霸教育,99402,949,https://www.zeczec.com/projects/climateaction,,19 天,2022/05/23 20:00 – 2022/07/23 23:59,2022/05/23 20:00:00,2022/07/23 23:59:00
謎路⼈Way of Puzzle 2022【It's All I Have】專輯發⾏企劃,Yan Jia Mai,83849,720,https://www.zeczec.com/projects/wayofpuzzle,,26 天,2022/05/23 12:00 – 2022/07/30 23:59,2022/05/23 12:00:00,2022/07/30 23:59:00
一封來自紐約時裝周的邀請函,周玉媗,18600,1000,https://www.zeczec.com/projects/noemichou,,18 天,2022/05/22 19:00 – 2022/07/22 23:59,2022/05/22 19:00:00,2022/07/22 23:59:00
《星光燦爛Secret Love》遇見她，讓你執著一世的禁忌愛戀,coucougemu,355680,290,https://www.zeczec.com/projects/secret-love,,21 天,2022/05/20 20:00 – 2022/07/25 23:59,2022/05/20 20:00:00,2022/07/25 23:59:00
ECLIPSE 隨行濾茶壺｜整組茶具，一手掌握！,初芳宇,2068090,3690,https://www.zeczec.com/projects/eclipse-travel-press,,16 天,2022/05/20 12:00 – 2022/07/20 23:59,2022/05/20 12:00:00,2022/07/20 23:59:00
VAST南非德班水災 氣候變遷關懷募資計畫,Vast,280017,800,https://www.zeczec.com/projects/vastsendslovetodurban,,16 天,2022/05/19 18:00 – 2022/07/20 23:59,2022/05/19 18:00:00,2022/07/20 23:59:00
【 mokibo fusion｜無線鍵盤 】鍵盤就是觸控板！極輕極薄好攜帶，韓國研發製造，行動辦公無極限！,mokibo,3814066,2900,https://www.zeczec.com/projects/mokibo,,16 天,2022/05/19 12:00 – 2022/07/21 02:00,2022/05/19 12:00:00,2022/07/21 02:00:00
"Elevage 台灣製造舒適好看的Bra Top ｜Be Bold, Be Wild and Stay girl.",Elevage,20410,1260,https://www.zeczec.com/projects/elevage,, 13 小時,2022/05/19 12:00 – 2022/07/05 23:59,2022/05/19 12:00:00,2022/07/05 23:59:00
ememo電子便條紙｜世界首創天然竹料電子顯示器，專屬 APP 留言＋小巧可攜＋磁吸設計，讓你的日常互動更有溫度！,Coffreedom,684770,1740,https://www.zeczec.com/projects/ememo,,14 天,2022/05/18 12:00 – 2022/07/18 23:59,2022/05/18 12:00:00,2022/07/18 23:59:00
一手掌握居家乾爽，小空間循環防潮​｜小窩環保除濕乾燥盒,防御工事｜T-FENCE,922410,2190,https://www.zeczec.com/projects/mini-recycle-drying-box,,14 天,2022/05/18 11:30 – 2022/07/19 02:00,2022/05/18 11:30:00,2022/07/19 02:00:00
中世紀奇幻桌遊《帝國藍圖》! 選賢舉能，攻城掠地，體驗驚心動魄的權利之戰！,微奮青,25500,500,https://www.zeczec.com/projects/SecondInLine,, 37 小時,2022/05/17 19:00 – 2022/07/06 23:59,2022/05/17 19:00:00,2022/07/06 23:59:00
做偏鄉與世界的橋樑 | 2022路熙暑期偏鄉科學營,Luminous路熙服務隊,0,2000,https://www.zeczec.com/projects/luminous,,13 天,2022/05/17 19:00 – 2022/07/17 23:59,2022/05/17 19:00:00,2022/07/17 23:59:00
【 Haxson AirFan｜智慧風扇清淨機 】集結 20 項重點功能設計，只為一次性解決您所有的床上生活需求！,Haxson TW,5426141,7980,https://www.zeczec.com/projects/haxson-airfan,,23 天,2022/05/17 12:00 – 2022/07/28 02:00,2022/05/17 12:00:00,2022/07/28 02:00:00
▋麻布袋再生計畫 ▋為咖啡麻布袋加值，為中高齡婦女加油！,蘆葦女力,205584,100,https://www.zeczec.com/projects/swingreeds,,42 天,2022/05/16 20:00 – 2022/08/15 23:59,2022/05/16 20:00:00,2022/08/15 23:59:00
專利防盜玻璃 用省下鐵窗的錢 升級窗戶的防盜功能 不只安全又美觀,辰洋開發工程有限公司 ,0,12060,https://www.zeczec.com/projects/chenyangglass-Aseries,,11 天,2022/05/16 12:00 – 2022/07/15 23:59,2022/05/16 12:00:00,2022/07/15 23:59:00
【 TDC 神盾型 防刀刺商務背包】 TDC 防身術教室，結合多年防身術教學經驗所開發，真正能在遇到危險時保護自己的防身背包,TDC 防身術教室,1790,1790,https://www.zeczec.com/projects/TDC-Self-Defence-Bag,,11 天,2022/05/15 21:00 – 2022/07/15 23:59,2022/05/15 21:00:00,2022/07/15 23:59:00
「微」觀世界原創繪本📗這是一本由小學生，透過親自實驗、觀察與發現，以繪本呈現紀錄的創作✍️,SVJ文創,12100,350,https://www.zeczec.com/projects/svj,,6 天,2022/05/15 12:00 – 2022/07/10 23:59,2022/05/15 12:00:00,2022/07/10 23:59:00
〔FortVax〕 全球首發！不僅防駭！可支援NFC的 Cold Wallet,全金集成,38968,899,https://www.zeczec.com/projects/FortVax,,11 天,2022/05/15 00:00 – 2022/07/15 23:59,2022/05/15 00:00:00,2022/07/15 23:59:00
Meta區塊鏈聯盟farmer – ESG + GameFi,穎利科研,0,1200,https://www.zeczec.com/projects/meta-farmer-esg-gamefi,,10 天,2022/05/13 12:00 – 2022/07/14 23:59,2022/05/13 12:00:00,2022/07/14 23:59:00
JEmarble大理石暖燭燈 | 來自後山天然大理石工藝 x 居家必備療癒香氛,JEmarble鎮一大理石,112920,1480,https://www.zeczec.com/projects/jemarble,,4 天,2022/05/12 21:00 – 2022/07/08 23:59,2022/05/12 21:00:00,2022/07/08 23:59:00
中國文化大學107級大眾傳播學系畢業製作 ｜ 『回頭』＆『98分的愛情』不走心工作室 再見企劃 音樂短片 募資計畫,不走心工作室,9500,300,https://www.zeczec.com/projects/dontgoheart,,6 天,2022/05/12 20:00 – 2022/07/10 23:59,2022/05/12 20:00:00,2022/07/10 23:59:00
「 Co-que premium 零負擔口罩」抗菌Ag、抗UV、速乾、3D內角130度、 在疫情下也能感受自然好呼吸 ,Co-que,270929,2797,https://www.zeczec.com/projects/co-que-premium,,7 天,2022/05/12 13:00 – 2022/07/11 23:59,2022/05/12 13:00:00,2022/07/11 23:59:00
✦ WANCKYTiME ❘ UVC 滅菌魔法棒 ✦ 地表最美 MIT 滅菌神器！99.9% 瞬間滅菌、8 顆 UVC 燈珠超廣範圍，無論3C或零錢，細菌殺光光！,益達生醫股份有限公司,1078151,1625,https://www.zeczec.com/projects/wanckytime-uvc,, 13 小時,2022/05/12 12:00 – 2022/07/05 23:59,2022/05/12 12:00:00,2022/07/05 23:59:00
影集式音樂劇《SC驚釀小酒館》原聲帶發行計畫,五口創意工作室,1502100,2980,https://www.zeczec.com/projects/SurpriseCraft_OST,,15 天,2022/05/12 12:00 – 2022/07/19 23:59,2022/05/12 12:00:00,2022/07/19 23:59:00
Pebble極簡環保袋 ▍來自日本時尚設計團隊Koh T ▍專為懶人打造、具堅若磐石收納外殼的實用環保袋,Pebble,56915,1196,https://www.zeczec.com/projects/pebble,,6 天,2022/05/11 20:00 – 2022/07/10 23:59,2022/05/11 20:00:00,2022/07/10 23:59:00
0.5 Wallet 雙面感應 零錢短夾｜極薄、極輕、極速感應,HANK MAX STUDIO,20670554,2540,https://www.zeczec.com/projects/wallet05,,22 天,2022/05/11 11:55 – 2022/07/26 23:59,2022/05/11 11:55:00,2022/07/26 23:59:00
colm コルム| 日本職人打造 | 獨創卡夾鬆緊帶設計的俐落短夾,colmdesign,90471,2899,https://www.zeczec.com/projects/colm,,6 天,2022/05/10 20:00 – 2022/07/10 23:59,2022/05/10 20:00:00,2022/07/10 23:59:00
【 Photontree PRO｜制霸 965 吋大畫面的 3D 頭戴顯示器 】打破空間侷限，享受精采絕倫的 3D 大電影、沉浸式遊戲！,Photontree,10028902,12900,https://www.zeczec.com/projects/PT-PRO,,6 天,2022/05/10 12:00 – 2022/07/10 23:59,2022/05/10 12:00:00,2022/07/10 23:59:00
【HOFFE 3 Lite 馬卡龍咖啡機】｜免插電，免練習，人人都能輕鬆泡出好咖啡!!,HOFFE Design,101710,1850,https://www.zeczec.com/projects/HOFFEE3-Lite,,21 天,2022/05/04 21:00 – 2022/07/26 02:00,2022/05/04 21:00:00,2022/07/26 02:00:00
 數感宇宙探索課程｜為國小生打造的生活數學 DIY 影音學習組｜給孩子一堂不一樣的數學課,數感實驗室,6997799,1790,https://www.zeczec.com/projects/numeracymaker,,3 天,2022/05/04 12:00 – 2022/07/08 02:00,2022/05/04 12:00:00,2022/07/08 02:00:00
限量 陽光普照 無加工 無濃縮 純天然有機園生產 『純 - 真 蜂蜜』！【純日照蜜蜂園】,純日照蜜蜂園,17280,100,https://www.zeczec.com/projects/pure-sunshine-bee-garden,,8 天,2022/05/04 10:00 – 2022/07/13 12:00,2022/05/04 10:00:00,2022/07/13 12:00:00
觀植栽｜地表最環保盆栽，免澆水還能香香的唷！,穿石設計 Chase design,3430,700,https://www.zeczec.com/projects/guan-zhi-zai,,22 天,2022/04/28 20:00 – 2022/07/26 23:59,2022/04/28 20:00:00,2022/07/26 23:59:00
【日日居ZEZEGOOD｜ZEfoam零壓科技綿】睡眠新革命 三眠制釋壓床墊 挑好床枕 從“材質”開始,日日居 ZEZEGOOD,2320028,14290,https://www.zeczec.com/projects/zezegood-zefoam,,3 天,2022/04/28 19:00 – 2022/07/07 23:59,2022/04/28 19:00:00,2022/07/07 23:59:00
Island隨身包，自備容器輕盈打包！出發一趟友善環境之旅｜透明島永續旅行計畫,Double Plus Good,895320,1280,https://www.zeczec.com/projects/crystal_island,,37 天,2022/04/25 21:00 – 2022/08/10 23:59,2022/04/25 21:00:00,2022/08/10 23:59:00
STURNUS 13oz Velocity Hammer with AL-Shaft ┃13盎司鋁柄高速鎚┃高效發力，易控減疲,STURNUS,11480,2585,https://www.zeczec.com/projects/stusvh13,,18 天,2022/04/21 20:00 – 2022/07/22 23:59,2022/04/21 20:00:00,2022/07/22 23:59:00
【 NEWTRAL｜全球首創！腰部自動追蹤人體工學椅，久坐無負擔！】解鎖你的輕奢客製化乘坐需求，健康工作與生活，輕鬆「靠得住」！,Newtral Taiwan,7826081,10180,https://www.zeczec.com/projects/newtral,,10 天,2022/04/21 12:00 – 2022/07/15 02:00,2022/04/21 12:00:00,2022/07/15 02:00:00
【SHIELD 酷熱貼】一機享受冷熱真功敷 | 全球首創、台灣製造,Aurai,10436504,1980,https://www.zeczec.com/projects/Aurai-Shield,,27 天,2022/04/13 12:00 – 2022/07/31 23:59,2022/04/13 12:00:00,2022/07/31 23:59:00
旺福WONFU第十張創作專輯《你好我好大家好》實體募資計畫,旺福愛你,595708,890,https://www.zeczec.com/projects/wonfu,,58 天,2022/04/08 12:00 – 2022/08/31 23:59,2022/04/08 12:00:00,2022/08/31 23:59:00
集資倒數！《摸魚》派對遊戲，三秒上手，摸魚摸到快樂似神仙！,春天先生,868562,1111,https://www.zeczec.com/projects/mr-spring-lazy-fish,,13 天,2022/04/07 21:00 – 2022/07/17 23:59,2022/04/07 21:00:00,2022/07/17 23:59:00
Body Goals 高纖營養輕食餐｜滿滿的蛋白質｜理想輕纖生活｜百卡營養十秒上桌,BodyGoals,1719136,450,https://www.zeczec.com/projects/body-goals-highfibersoup,,13 天,2022/04/07 12:00 – 2022/07/17 23:59,2022/04/07 12:00:00,2022/07/17 23:59:00
蓋廟特急｜開箱土地公王新家，🔧虎爺監工日記，香民大德邊蓋邊募！,蘆洲三角頭五福宮功德會,5575422,600,https://www.zeczec.com/projects/tudigong3,,16 天,2022/03/07 20:00 – 2022/07/21 03:00,2022/03/07 20:00:00,2022/07/21 03:00:00
