projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
【台北時光機 - 臺北辦年貨】兒童繪本x文化桌遊,綠雷德創新,12900.0,250.0,https://www.zeczec.com/projects/GRV-LunarQ1,"綠雷德創新原創繪本，跟著繪本漫步去，在故事裡認識老臺北。可以選擇與小朋友共讀繪本，配合桌遊一起玩，看故事邊學邊玩！,zeczec",34 天,2022/11/18 20:00 – 2023/01/15 20:00,2022/11/18 20:00:00,2023/01/15 20:00:00,
Goodly 智慧刮痧拔罐器｜專為注重健康養生的你而生，一鍵刮出好氣色！開啟刮痧、拔罐、滑罐3in1的新體驗，掀起拔罐刮痧新革命！,星承健康生技,94700.0,850.0,https://www.zeczec.com/projects/goodly-3in1,"居家智能拔罐器，一鍵切換刮痧、拔罐、滑罐超便利～ 告別耗時耗力的手動式傳統拔罐。 在家刮痧，拔罐保健，拔罐刮痧不求人！ 電池容量加大至450mAh，使用時間大翻倍！,zeczec",19 天,2022/11/25 18:00 – 2022/12/30 23:00,2022/11/25 18:00:00,2022/12/30 23:00:00,
【Back to Fashion 從心學穿搭】跟著一線品牌掌舵手，學會穿搭技巧，定義獨一無二的你！,Back to fashion 從心學穿搭,173100.0,2980.0,https://www.zeczec.com/projects/back-to-fashion,"我們正在籌備一套穿搭課程，從人性結合服裝商品的視角切入，深入淺出解析不同風格穿搭的可能性，讓每一位參與者從中獲得啟發，並找到屬於自己的獨特風格。,zeczec",13 天,2022/10/24 20:00 – 2022/12/24 23:59,2022/10/24 20:00:00,2022/12/24 23:59:00,
老屋創新生 X 鐵咖夢工房,小恬田十三間手作農坊,102300.0,500.0,https://www.zeczec.com/projects/Coffeehouse,"我們將60年鄉村老屋整理修繕，創建「鐵鍋台灣咖啡夢工房」實現細旅行沈浸式生活體驗，為彼此鼓舞為生命加熱！一間老屋 X 一咖鐵鍋 X 一杯咖啡 X 一份初心，承載並延續台灣鐵咖夢。,zeczec",20 天,2022/10/01 20:00 – 2022/12/31 23:59,2022/10/01 20:00:00,2022/12/31 23:59:00,
LOGINHEART《迷你配方包》｜世界唯一支付科技迷你包，台灣職人手製精品皮件，精緻、可愛滿滿儀式感，輕奢時尚禮品首選,LOGINHEART,299497.0,2880.0,https://www.zeczec.com/projects/loginheart,"世界唯一支付科技真皮迷你包！全台獨家販售！科技小廢包小卻不廢，不僅可愛，專利科技讓它獨一無二。送禮自用兩相宜，今年冬季不能錯過的絕佳單品。,zeczec",20 天,2022/11/03 12:00 – 2022/12/31 23:59,2022/11/03 12:00:00,2022/12/31 23:59:00,
拎大杯｜大口徑環保杯提袋【冰霸杯神隊友】為愛搖飲的你而拎,HhL Design,67880.0,640.0,https://www.zeczec.com/projects/ling-bei-plus,"拎大杯是專為大口徑「環保杯」設計的提袋，傳承至今已銷售1.5萬個佳績的「拎杯」，除了擁有拎杯所有優點，更解決了使用大杯時的問題。,zeczec",30 天,2022/11/22 10:00 – 2023/01/11 02:00,2022/11/22 10:00:00,2023/01/11 02:00:00,
TODAY IS 兔 DAY 黏年曆｜ 讓１２隻在開心過節的小兔子 年年黏你度過生命中的每一個重要時刻！,美角實驗所,67348.0,870.0,https://www.zeczec.com/projects/today-is-today,"黏年曆ｘ時計｜織品ｘ盒藝｜一本很""布""一樣的曆｜精選每月獨特又有趣的節日，和小月兔們一起紀念好日子，月片還能變成藝術壁鐘，年年黏你、時時伴你，讓＂曆＂，不再止步於一年所需。,zeczec",5 天,2022/10/20 12:00 – 2022/12/16 23:59,2022/10/20 12:00:00,2022/12/16 23:59:00,
啡時光咖啡,葉書羽,5180.0,80.0,https://www.zeczec.com/projects/Coffeetime-coffeenight,"喜歡咖啡，喜歡旅遊，喜歡攝影，那…倒不如，邊分享咖啡、邊攝影合作，如何呢？,zeczec",20 天,2022/10/07 18:00 – 2022/12/31 23:59,2022/10/07 18:00:00,2022/12/31 23:59:00,
「空間站-Space Station」遊戲平台｜獨立遊戲開發者的開放上架平台,Space,2098.0,199.0,https://www.zeczec.com/projects/spaceee,"幾位熱愛遊戲的玩家一同創建，目標是建構一個能讓遊戲獨立開發者輕鬆上架平台，懇請熱愛遊戲的玩家或開發者一同起完成這個目標！,zeczec",30 天,2022/11/08 20:00 – 2023/01/10 23:59,2022/11/08 20:00:00,2023/01/10 23:59:00,
EYE樂ETF｜陪視障音樂人走一段夢想的旅程,視障音樂基金會,94600.0,500.0,https://www.zeczec.com/projects/eye-etf,"「EYE樂」代表音樂無界限，視障者也能擁有音樂夢，「ETF」則是Education 教育、Tenderness 溫柔、Faith 信念，這3個字的縮寫。幫助視障者以音樂就學與就業。,zeczec",78 天,2022/11/01 12:00 – 2023/02/28 12:00,2022/11/01 12:00:00,2023/02/28 12:00:00,
正老林（紅燒）羊肉爐 2022全新上市！重現記憶中老品牌道地熬煮的老味道！,正老林羊肉爐,45604.0,1199.0,https://www.zeczec.com/projects/Lamb-Hot-Pot,"全台第一家羊肉爐吃到飽連鎖店 - 正老林羊肉爐，2022年真空包全新上市。在家也能品嚐到記憶中老品牌道地熬煮的老味道！,zeczec",20 天,2022/11/07 20:00 – 2022/12/31 23:59,2022/11/07 20:00:00,2022/12/31 23:59:00,
憨兒鋼琴家圓夢專輯《音人無異》發行募資計畫（feat. Shino 林曉培）,真善美社會福利基金會,119399.0,200.0,https://www.zeczec.com/projects/chensenmei,"憨兒鋼琴王子──Alex 陳立，擁有絕對音感的天賦，最大夢想是出版屬於自己的音樂專輯。內含 4 首純鋼琴曲、1 首與林曉培合作的經典歌曲，期待透過歌星力挺與群眾募資，完成 Alex 的音樂夢。,zeczec",4 天,2022/10/20 10:00 – 2022/12/16 17:00,2022/10/20 10:00:00,2022/12/16 17:00:00,
【Dream of 2023】月曆 ｜一本你沒看過的超大型【著色本月曆】｜,HOHOENGINE 我是寶,186090.0,920.0,https://www.zeczec.com/projects/dream-of-2023,"這不只是月曆，它還是一本大型的的著色本！透過年輕藝術家Ethan Haha極具想像力的創意插畫，讓2023的每個月充滿驚喜，我們一起開始塗上屬於自己的顏色！,zeczec",5 天,2022/10/27 10:00 – 2022/12/16 23:59,2022/10/27 10:00:00,2022/12/16 23:59:00,
整體美形 塑身背心　REI,臺灣體芽股份有限公司,78289.0,911.0,https://www.zeczec.com/projects/rei,"日本熱銷!!解決身體煩惱的救星!!　　　　　　　　　　　罩杯式駝背矯正内衣　　　　　　　　　　【整體美形 塑身背心REI】,zeczec",15 天,2022/11/07 12:00 – 2022/12/26 23:59,2022/11/07 12:00:00,2022/12/26 23:59:00,
【屋福箱｜全台唯一主題式寵物零食福袋】讓狗狗一起享受收禮物的驚喜感！今年最澎湃的聖誕禮，獻給最愛的毛小孩！,屋福SHOPWOOFWOOF,37040.0,798.0,https://www.zeczec.com/projects/shopwoofwoof-box,"「屋福箱」為狗狗一箱打盡「異國零食、新奇玩具、質感用品」，體驗開箱樂趣，讓您在家就能帶寵物開心過節，吃遍世界美食！,zeczec",4 天,2022/10/24 20:00 – 2022/12/15 23:59,2022/10/24 20:00:00,2022/12/15 23:59:00,
⟨⟨OHANA⟩⟩動物保育專案成果展 | 募資計畫,OHANA,7500.0,100.0,https://www.zeczec.com/projects/ohana,"OHANA是由世新大學資傳系學生所組成，透過建置野生動物保育入口網站及資料庫、發表保育相關的知識加值，以推廣台灣野生動物議題。,zeczec",79 天,2022/10/17 12:00 – 2023/02/28 23:59,2022/10/17 12:00:00,2023/02/28 23:59:00,
【LOTUS海洋流動畫瑜珈墊】是瑜珈墊也是藝術品，你的腳下就是一片海洋，讓各種色彩隨著心流創造動態的冥想,LotusFitness,25370.0,4200.0,https://www.zeczec.com/projects/flow-art-yoga-mat,"與「Mia的流動藝饗世界」藝術家王育慧Mia共同合作，將具有流動美感的海洋紋理烙印在瑜珈墊上，推出「藝術美感」與「止滑力」兼具的PU天然橡膠瑜珈墊與抑菌仿麂皮瑜珈舖巾。,zeczec",18 天,2022/11/15 12:00 – 2022/12/29 23:59,2022/11/15 12:00:00,2022/12/29 23:59:00,
《人生百態．魔法桌遊》適用多數身心靈系統的桌遊工具 在歡笑中找到自我,跳舞駱駝工作室,17450.0,2200.0,https://www.zeczec.com/projects/LifeofMagic,"身心靈系統百百種，你知道自己適合哪些嗎? 一個適用多數身心靈系統的桌遊工具，一個在歡笑聲中找到自我的桌遊！,zeczec",20 天,2022/10/19 00:00 – 2022/12/31 23:59,2022/10/19 00:00:00,2022/12/31 23:59:00,
海廢循環小漁包－海廢漁網循環再生計畫,中石化公司,90686.0,1199.0,https://www.zeczec.com/projects/thecircularproject,"海廢循環小漁包｜跳脫框架的廢棄漁網回收再製循環包｜廢棄漁網⨉綠色公益⨉循環再製,zeczec",9 天,2022/10/20 20:00 – 2022/12/20 23:59,2022/10/20 20:00:00,2022/12/20 23:59:00,
2023 【 柔らかな日々 】手繪花月曆｜櫥底 cookies &. ,櫥 底 cookies &.,30160.0,720.0,https://www.zeczec.com/projects/flowerday,"2023 手繪花曆，伴你度過柔和的日常。,zeczec",35 天,2022/10/26 12:00 – 2023/01/16 02:00,2022/10/26 12:00:00,2023/01/16 02:00:00,
Dogeous-高質感鋁合金口紅架,Dogeous,1998.0,999.0,https://www.zeczec.com/projects/Dogeous,"市售未見，100%台灣設計製造，高質感鋁合金口紅架,zeczec", 14 小時,2022/10/12 18:00 – 2022/12/12 23:59,2022/10/12 18:00:00,2022/12/12 23:59:00,
浪愛拾起，毛孩有你-流浪動物公益市集展覽,羅珮慈,6500.0,200.0,https://www.zeczec.com/projects/shihmao,"歡迎與我們一起以教育推廣為出發點，帶大家從了解開始，從頭關心起流浪貓狗議題。,zeczec",10 天,2022/10/21 08:00 – 2022/12/21 23:59,2022/10/21 08:00:00,2022/12/21 23:59:00,
愛自己從細節做起，給予妳最高的生活儀式 | 沐·樂唯MoonLowei呵護全系列【1號輕盈洗髮精、6號極致水感護髮素、7號仙女蜜果油】,沐·樂唯MoonLowei,3899.0,2399.0,https://www.zeczec.com/projects/moonlowei3370,"每天焦頭爛額的忙前忙後，唯有沐浴時刻才能與自己獨處。 頂級沙龍級別的秀髮修護，讓妳達到真正的邊洗邊享受。 沐·樂唯MoonLowei陪你找到屬於自己的時刻。,zeczec",15 天,2022/11/01 00:00 – 2022/12/26 23:59,2022/11/01 00:00:00,2022/12/26 23:59:00,
【愛孟奇神祕木盒】iMysteryBox｜幼兒雙語遊戲繪本月刊｜激發孩子潛能、啟動中英雙語、思辨能力！,815兒童潛能開發中心,19827.0,570.0,https://www.zeczec.com/projects/iMysteryBox,"專為2-6歲幼兒量身設計的雙語繪本月刊，依據繪本故事內容，推出專屬Podcast雙語導讀節目、特製桌遊圖卡及任務學習單，透過五感學習，提升孩子的邏輯力、表達力、品格力與創造力，進而啟動思辨能力！,zeczec",35 天,2022/11/22 12:00 – 2023/01/15 23:59,2022/11/22 12:00:00,2023/01/15 23:59:00,
《霓虹之下》在桌上的史詩玩法...RPG x 陣營 x 派對 x 賽博龐克 x 桌上遊戲！！,米豆工作室,4897.0,100.0,https://www.zeczec.com/projects/Under_The_Neon,"霓虹之下是一款多人遊玩的競技對戰類型桌遊。在混亂的特斯拉城中，玩家可選擇組織反抗勢力推翻強權；亦或是成為城市的掌權者，鎮壓四面八方的抵抗組織，為了各自的目的展開你來我往的殊死戰。,zeczec",23 天,2022/11/01 12:00 – 2023/01/03 23:59,2022/11/01 12:00:00,2023/01/03 23:59:00,
《00無限公司》世新大學資訊傳播學系108級畢展 策展組 |募資計畫,00無限公司,12418.0,99.0,https://www.zeczec.com/projects/ics-00-company,"我們是世新大學資訊傳播學系108級畢業展覽策展團隊，此次計劃主要目的是為本屆畢展募資。本次展覽結合「聯合國SDGs」，動物保衛、心靈守護、人際互動以及價值延續等四大部門以不同形式探討多樣層面的永續。,zeczec",20 天,2022/11/16 11:00 – 2022/12/31 23:59,2022/11/16 11:00:00,2022/12/31 23:59:00,
Avaelp 不想洗頭 乾洗髮粉｜每天都有不洗頭的理由 去油蓬鬆 X 方便攜帶 X 頭皮友善,Avaelp,30660.0,1380.0,https://www.zeczec.com/projects/avaelp-x-x,"回應「我就是不想洗頭!」的呼喊，Avaelp 推出多種香氣的乾洗髮粉，天然成分不傷頭皮，少量便可使頭髮達到蓬鬆乾爽的效果，質感小巧的包裝方便隨身攜帶，輕輕一下，跟油膩扁塌的頭髮說BYE !,zeczec",25 天,2022/11/22 12:00 – 2023/01/05 23:59,2022/11/22 12:00:00,2023/01/05 23:59:00,
混和式 HURIEN 廚餘處理機 | 放入廚餘・等待變成肥料，就是如此簡單！,HURIEN,0.0,28889.0,https://www.zeczec.com/projects/hurien,"廚餘分解率高達95%! １年內保養1次 ，超靜音且不佔空間!,zeczec",7 天,2022/10/18 12:00 – 2022/12/18 23:59,2022/10/18 12:00:00,2022/12/18 23:59:00,
Co-lab合作社｜更友善的接案媒合平台APP,Co-lab 合作社,5990.0,950.0,https://www.zeczec.com/projects/co-lab-app,"使用平台的各個功能，讓大家能順利的在各個領域裡找到你想要的夥伴！,zeczec",19 天,2022/11/04 12:00 – 2022/12/30 23:59,2022/11/04 12:00:00,2022/12/30 23:59:00,
Drink & Light 微溫漂浮杯｜一款多功能的馬克杯！恆溫 x 柔光 x 防水，陪你說故事！,洪順龍,1990.0,990.0,https://www.zeczec.com/projects/Drink-Light,"臺灣在地的印刷技術、陶瓷工藝結合專利技術，打造一款多功能的馬克杯，杯中飲品可維持38度、LED柔光杯座、杯身防水好清洗，為生活增添小樂趣！,zeczec", 14 小時,2022/11/12 00:00 – 2022/12/12 23:59,2022/11/12 00:00:00,2022/12/12 23:59:00,
"【沐 muhair】淨護頭皮生態循環 | pH5.5 沐沐固態精 ""為100%無塑健康洗髮革命""",mumu,5460.0,588.0,https://www.zeczec.com/projects/muhair,"為生態永續生活 研發無塑安心洗髮 ​成分單純讓頭皮健康回春 無塑洗髮讓海洋能回歸純淨 沐muhair 翻轉洗髮方式 善待肌膚與海洋​,zeczec",51 天,2022/11/30 20:00 – 2023/01/31 23:59,2022/11/30 20:00:00,2023/01/31 23:59:00,
【沉沫】微電影製作,林雅筑,6200.0,100.0,https://www.zeczec.com/projects/chen-mo-wei-dian-ying-zhi-zuo,"有時希望總是伴隨著困境，我們想用電影告訴遇上同樣問題的你，你並不孤單,zeczec",9 天,2022/10/20 12:00 – 2022/12/20 23:59,2022/10/20 12:00:00,2022/12/20 23:59:00,
夢想號燒烤外燴行動餐車：燒烤先生到你家！,Mr.BBQ 燒烤先生,0.0,1860.0,https://www.zeczec.com/projects/mrbbq,"我是專業的美式燒烤與台式手工串燒攤主 希望能透過有償眾籌 集資打造一台能環台上山下海的影音餐車,zeczec",19 天,2022/11/14 20:00 – 2022/12/30 23:59,2022/11/14 20:00:00,2022/12/30 23:59:00,
闊聲學 瞬動耳機 | 真 3D立體聲音樂耳機 | 聽見音樂的呼吸,闊聲學,7990.0,7990.0,https://www.zeczec.com/projects/SD-2310,"闊聲學 | 瞬動耳機 | 以歌劇院的聲場設計為靈感，搭載多重非對稱式的聲腔結構，呈現如臨現場的生動聽感。 全新的聽感體驗、擬真的聲像空間、共感於音樂的躍動，完全一場與音樂故事的心靈相遇。,zeczec",20 天,2022/11/22 12:00 – 2022/12/31 23:59,2022/11/22 12:00:00,2022/12/31 23:59:00,
【T-Future】健康運動跑錶｜集結三鐵馬拉松、高精準健康量測｜台灣設計製造、搭配自有品牌 APP ,TCRD 思創研新,31940.0,5490.0,https://www.zeczec.com/projects/t-future,"1.34 吋陽光可視觸控螢幕，最清晰的大螢幕體驗，內建三鐵/ 馬拉松模式，15hr 高精準GPS續航，24hr 活動偵測並提供血壓校正功能，迎向未來健康新生活的第一步,zeczec",14 天,2022/10/05 21:00 – 2022/12/25 23:59,2022/10/05 21:00:00,2022/12/25 23:59:00,
山香海帶絲 ｜益康泡菜 X 獵人食坊 | 原住民清新山香~搭配海帶絲大海鮮香 | 山珍海味一口盡現!,益康泡菜,5950.0,650.0,https://www.zeczec.com/projects/ekstore,"益康泡菜的超人氣商品海帶絲，與獵人食坊(泰雅族原住民餐坊)，合作推出添加馬告、刺蔥等原民風味海帶絲，集結山與海的好滋味!益康國際食品有限公司,zeczec",22 天,2022/11/28 20:00 – 2023/01/03 12:00,2022/11/28 20:00:00,2023/01/03 12:00:00,
⎝數位公民的新生訓練手冊⎠ 陪孩子學習生活中的數位素養,TUT數位素養教育推廣團隊,7860.0,999.0,https://www.zeczec.com/projects/theworldtut,"面臨數位時代，孩子的數位素養教育不能等。讓TUT帶你認識數位素養，並與家扶中心一起看見數位落差問題。數位公民，從小做起！,zeczec",29 天,2022/12/02 12:00 – 2023/01/09 23:59,2022/12/02 12:00:00,2023/01/09 23:59:00,
青少年憂鬱症防治暨家庭支持服務計畫,敦安基金會,14000.0,1200.0,https://www.zeczec.com/projects/dwenan,"敦安基金會自2002年起投入青少年憂鬱症防治，每年服務近700人次的憂鬱青少年，陪伴他們長出復原力，走出憂鬱風暴。,zeczec",4 天,2022/11/15 12:00 – 2022/12/15 23:59,2022/11/15 12:00:00,2022/12/15 23:59:00,
滾筒樂！滾餅好容 eat！用滾的餅乾模型,昇品實業有限公司,7783.0,799.0,https://www.zeczec.com/projects/masterchef," 「懶人福音、手殘救星！」這是一款主打便利性的滾筒樂，造型輕巧使用簡單收納方便，內含 32 種圖案壓片。 簡單上手輕鬆成為烘焙大師！,zeczec",12 天,2022/11/20 10:00 – 2022/12/23 23:59,2022/11/20 10:00:00,2022/12/23 23:59:00,
vasee 把自然帶回家,vasee,43910.0,3930.0,https://www.zeczec.com/projects/vasee,"一盞可以把植物養活的燈,zeczec", 2 小時,2022/11/11 11:11 – 2022/12/12 12:12,2022/11/11 11:11:00,2022/12/12 12:12:00,
【 角黑體 ｜豐富影音創作的新創字體，樸質風格又具有現代感 ． Umifont首登嘖嘖代表作 ． 】,Umi x Umifont,3996.0,999.0,https://www.zeczec.com/projects/jiao-for-design,"我是umi，成立umifont工作室，【 角黑體-募資計畫 】是製作適合短影音的繁體字，期望透過大家支持來完成計畫。角黑體集資專案/Umifont負責人: 謝汶敏,zeczec",22 天,2022/11/22 12:00 – 2023/01/02 23:59,2022/11/22 12:00:00,2023/01/02 23:59:00,
Miracle奇蹟｜自然純淨植粹的嗅覺藝術之美；Soul scent 氣味靈魂｜找尋專屬於自己的命定氣味,育冠,0.0,3621.0,https://www.zeczec.com/projects/workinghouse,"將生活與香氛融合一體，釋放迷人的香氣，體現生命的一部分，無時無刻都能是享受生活的地方。 ,zeczec",51 天,2022/12/10 12:00 – 2023/01/31 23:59,2022/12/10 12:00:00,2023/01/31 23:59:00,✅
魔幻星人|手機手繪|台灣原創撲克牌,馬揚韻,2700.0,300.0,https://www.zeczec.com/projects/MagicStarTaiwanOriginalPoker,"我是魔幻師小叮鈴，想用卡通的方式設計出童真的人物魔幻星人，也是代表魔術師本身的純真魔幻新人，讓你們進入到獨一無二初心的世界。,zeczec",9 天,2022/11/18 00:00 – 2022/12/20 23:59,2022/11/18 00:00:00,2022/12/20 23:59:00,
2023 Yunlin So Real 雲林生活在地月曆,有點小物工作室,1930.0,750.0,https://www.zeczec.com/projects/YunlinSoReal2023,"由雲林倆女子發起的小小活動，透過真正在雲林生活的朋友們 真心推薦，集結成一本2023雲林在地生活月曆設計! 大家可以透過這本月曆，一起感受雲林的美好吧!,zeczec",14 天,2022/11/07 12:00 – 2022/12/25 23:59,2022/11/07 12:00:00,2022/12/25 23:59:00,
彰師大升學輔導種子計畫,彰化師範大學種子計畫,6800.0,300.0,https://www.zeczec.com/projects/ncuetutorteam,"彰師大升學輔導種子計畫希望能透過提供良好的自習環境、解題資源和輔導服務，讓學員們有安全舒適的空間繼續奮鬥，同時協助他們解決課業及生涯規劃上的種種困難。,zeczec",9 天,2022/11/05 00:00 – 2022/12/20 23:59,2022/11/05 00:00:00,2022/12/20 23:59:00,
文藻外語大學 傳播藝術系112級《蛹生》畢業製作募資計畫,玉魄劇組,1100.0,100.0,https://www.zeczec.com/projects/yupro8216,"迷失的三個人在機緣巧合下相遇,在相處後了解到彼此的心結及黑暗面,在其 中一方淪陷的時候,彼此扶持陪伴。透過對於彼此心境的探索及了解,以及對彼此的 信任建立起自己的信心。,zeczec",50 天,2022/12/01 00:00 – 2023/01/30 23:59,2022/12/01 00:00:00,2023/01/30 23:59:00,
【嘖嘖親子瑜伽計畫】開除孩子的3C褓姆! 陪伴孩子認知情緒，睡得好，開啟專注學習腦,黃姿穎 Fiona Huang,0.0,800.0,https://www.zeczec.com/projects/fionakidyoga,"如何透過兒童瑜伽有效讓孩子靜心專注，放下3C產品，同時使親子關係更親密。,zeczec",14 天,2022/11/04 12:00 – 2022/12/25 23:59,2022/11/04 12:00:00,2022/12/25 23:59:00,
《艾可物語/Aiko Story》台灣學生獨立製作遊戲｜可愛治癒的角色和怪物、瞬息萬變的遊戲玩法｜一階段募資,Li,15000.0,150.0,https://www.zeczec.com/projects/aiko-story,"獨立開發PC單機遊戲，為本人2018年17歲時所做的未完成作品，程式美術企劃皆自製。如今回首想翻新&完成此遊戲，委託專業像素美術師支援。,zeczec",14 天,2022/11/02 20:00 – 2022/12/25 23:59,2022/11/02 20:00:00,2022/12/25 23:59:00,
【Rap 你的成年宣言】－全台首支嘻哈文化與一個少女故事－微電影暨Mixtape【擱淺於是風平浪靜】,陶芓彤,8800.0,20000.0,https://www.zeczec.com/projects/rap-mixtape,"我是Echo陶芓彤，來自政大黑音，同樣來自政大外交系，來到台北也三年了，我有些話想對你們說。,zeczec",40 天,2022/11/21 20:00 – 2023/01/20 23:59,2022/11/21 20:00:00,2023/01/20 23:59:00,
「協力造屋」為未來建築與永續能源課程｜讓大人、小孩都有能力蓋出讓人安居、讓土地安心、讓社會安靜的好房子！,汗得學杜,0.0,1500.0,https://www.zeczec.com/projects/hand2023,"一起動手蓋房子吧！如果你渴望健康生活，希望擁有一個對身體及環境友善的居住環境； 如果你期待能源自主，想了解如何不用冷氣也能生活得舒適； 如果你願意弄髒雙手，彎下身來和我們一起協力造屋。,zeczec",78 天,2022/11/17 00:00 – 2023/02/27 23:59,2022/11/17 00:00:00,2023/02/27 23:59:00,
★伸手變變變★少了這張小桌，你每天的幸福感下降4-10%,百變家,0.0,8199.0,https://www.zeczec.com/projects/changeable-table,"不用拘泥他人的眼光，不用配合他人的要求，有了「伸手變變變」，你可以自在的做自己，享受忙裡偷閒的美好時光，給想要好好生活的你一個最簡單的快樂！,zeczec",21 天,2022/11/01 12:00 – 2023/01/02 02:00,2022/11/01 12:00:00,2023/01/02 02:00:00,
拾七,林佩諭,600.0,500.0,https://www.zeczec.com/projects/shi-chi,"新北市竹圍高中第七屆學生 畢業典禮補辦計畫,zeczec",45 天,2022/12/08 20:00 – 2023/01/25 23:59,2022/12/08 20:00:00,2023/01/25 23:59:00,✅
《繁囂中作樂》互動式繁體文學特展 募資計畫,words_holic,0.0,150.0,https://www.zeczec.com/projects/wordsholic,"展覽為樹德科技大學 藝術管理與藝術經紀系 2023 畢業製作。以「繁音融合」為主題方向， 意讓大眾透過詩詞歌賦及藝文作品瞭解繁體文字內涵。 乘著旋律漫遊於字裏行間𥚃，探索繁體一筆一劃背後的故事。,zeczec",30 天,2022/12/10 20:00 – 2023/01/10 23:59,2022/12/10 20:00:00,2023/01/10 23:59:00,✅
《茶水間 Pantry》紓壓職場情緒勒索專題成果展｜募資計畫,茶水間,10600.0,100.0,https://www.zeczec.com/projects/pantry,"茶水間 Pantry是由四名世新大學資訊傳播學系的學生所組成，希望透過設計紓壓網站，能夠為職場上受到情緒勒索的人達到陪伴的效果，也藉此提倡職場的心理健康。,zeczec",43 天,2022/11/25 00:00 – 2023/01/23 23:59,2022/11/25 00:00:00,2023/01/23 23:59:00,
奧莉薇閣調香入箱X視嗅觸三感【第二代小胖箱新誕生】,聯瑩國際-奧莉薇閣行李箱,11664.0,3888.0,https://www.zeczec.com/projects/allezvoyager182,"奧莉薇閣第二代小胖箱xSHALALA跨界香氛訂製合作「旅遊的箱氛」,zeczec",20 天,2022/12/09 10:00 – 2022/12/31 23:59,2022/12/09 10:00:00,2022/12/31 23:59:00,✅
拯救回憶大作戰! 智慧辨識與自動分類照片影片到雲端, Amaryllo Inc. 愛瑪麗歐股份有限公司,30642.0,299.0,https://www.zeczec.com/projects/amaryllo_smart_search,"透過 ARTEMIS 軟體，我們的 AI 技術會在您的裝置上做相片辨識，並將它們分類後上傳至您私人擁有的愛瑪麗歐雲端空間的智慧相簿中。另外，我們也計畫更進一步，不只辨識與分類相片，也會自動辨識並...,zeczec",20 天,2022/11/28 20:00 – 2022/12/31 23:59,2022/11/28 20:00:00,2022/12/31 23:59:00,
暖心暖胃暖人生｜街友抗寒計畫,社團法人台灣樂知公益慈善協會,43500.0,2000.0,https://www.zeczec.com/projects/le-zhi,"「台灣樂知公益慈善協會」由一群實務工作者組成，在 2022年末發起「暖心暖胃暖人生｜街友抗寒計畫」，要借群眾之手伸向街頭，幫助無家可歸的人們重返社會、脫離無限循環的失重噩夢。,zeczec",35 天,2022/12/01 00:00 – 2023/01/15 23:59,2022/12/01 00:00:00,2023/01/15 23:59:00,✅
《四牲六道》短片募資計畫,沉默老兵電影有限公司,22400.0,300.0,https://www.zeczec.com/projects/Reducted,"本片為2022金穗獎最佳學生劇情片《神明在看》導演游智傑的畢業製作。講述一台看似平凡的計程車卻意外引發了足以毀滅全人類的災難事故！目前正在最後籌備階段，誠摯邀請你一起為本片進行最後衝刺！,zeczec",66 天,2022/12/10 20:00 – 2023/02/15 23:59,2022/12/10 20:00:00,2023/02/15 23:59:00,✅
LIGHTCITY 多功能防水鞋｜防水 x 抗汙 x 震動按摩休閒運動鞋,LIGHTCITY防水鞋,15850.0,2690.0,https://www.zeczec.com/projects/LIGHTCITY,"採用雙向奈米防水膜，實現動態防水 3 萬次不進水，橫跨水陸空，輕鬆應對各種複雜天氣，並且還有震動按摩，一分鐘 200 次物理震動，釋放腳底壓力，讓您越走越輕鬆！,zeczec",51 天,2022/12/09 12:00 – 2023/01/31 23:59,2022/12/09 12:00:00,2023/01/31 23:59:00,✅
Oladance 開放式無限耳機｜舒適通透＋劇院級立體環繞，配備 16.5 mm 超大單體的無重力音響！,Oladance.taiwan,16970521.0,4980.0,https://www.zeczec.com/projects/oladance,"【十年經驗 · 精心研發】打造最適合耳朵的工學耳機，零擠壓、零堵塞，自在享受細膩而有層次的震撼音質。16 小時長時續航，從早到晚貼身陪伴一整天。,zeczec",11 天,2022/11/22 12:00 – 2022/12/23 02:00,2022/11/22 12:00:00,2022/12/23 02:00:00,
【Jolly兔年成家方案】嬰幼兒防嗆澡盆新亮相，底部特殊止滑設計，解放父母雙手 !,Jolly Factory,896200.0,9900.0,https://www.zeczec.com/projects/jolly_rabbitbaby,"為慶祝澡盆新品上市，結合自動收折推車、成長型汽座、百寶袋揹巾，推出超值組合優惠~!! 通通帶回家，萬元有找~!,zeczec",20 天,2022/11/30 12:00 – 2022/12/31 23:59,2022/11/30 12:00:00,2022/12/31 23:59:00,
【WOKY –[●●] 渾圓杯｜最台吸管保溫杯】 770ml 超大容量！一杯暢飲全部外帶手搖,WOKY,18487684.0,890.0,https://www.zeczec.com/projects/woky-770ml,"由台灣手搖文化出發設計，有感升級開發770ml大容量結合獨家鈦陶瓷、封水結構、珍珠粗吸管、隱藏式手提及可替換止水豆設計，無畏各式飲品新口味搶攻市場，專為手搖控準備，一杯就足夠日常所需！,zeczec",25 天,2022/10/24 12:00 – 2023/01/05 23:59,2022/10/24 12:00:00,2023/01/05 23:59:00,
