projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
【RENAISSER Surface Pro 9/Surface Pro 8藍芽鍵盤 】隱藏式充電口，RENAISSER觸控筆槽，智慧電量管理,RENAISSER Tech,0,2799,https://www.zeczec.com/projects/renaisser-surface-pro-9-renaisser,"專門打造Surface配件的RENAISSER瑞納瑟所推出的Surface Pro 9/Pro 8藍芽鍵盤。超高CP值，用遠低於原廠鍵盤的價格即可享有媲美原廠鍵盤的使用體驗。搭配RENAISSE...,zeczec",30 天,2022/12/16 12:00 – 2023/02/01 23:59,2022/12/16 12:00:00,2023/02/01 23:59:00,
【拎大杯】大口徑環保杯提袋 ｜ 冰霸杯神隊友 ｜ 為愛搖飲的你而拎,HhL Design,85710,640,https://www.zeczec.com/projects/ling-bei-plus,"拎大杯是專為大口徑「環保杯」設計的提袋，傳承至今已銷售1.5萬個佳績的「拎杯」，除了擁有拎杯所有優點，更解決了使用大杯時的問題。,zeczec",8 天,2022/11/22 10:00 – 2023/01/11 02:00,2022/11/22 10:00:00,2023/01/11 02:00:00,
STEAM創新智力開發玩具 -《用程式積木玩出 150 種有趣的遙控組合》,悅讀名品出版有限公司,78624,1410,https://www.zeczec.com/projects/steam-150,"《用程式積木玩出 150 種有趣的遙控組合》是一套以程式積木搭建為主題的趣味科 學學習書。無數的經驗告訴我們，孩子在組裝學習中，不僅能思考更完善的組裝造型與結構， 更能創造出更多的構造與變化，不...,zeczec",9 天,2022/11/29 21:00 – 2023/01/11 23:59,2022/11/29 21:00:00,2023/01/11 23:59:00,
《灣聲樂團》臺灣行腳第九季募資計畫｜關注台灣經典音樂深根在地！,灣聲樂團,150400,500,https://www.zeczec.com/projects/ONESONG_ORCHESTRA,"我們是「灣聲樂團」，演奏臺灣原創及臺灣意象的作品。啟動行動音樂廳的精神讓音樂走向人們！邀請您一同發現，最美的音樂－家己的聲,zeczec",25 天,2022/12/12 17:00 – 2023/01/27 23:59,2022/12/12 17:00:00,2023/01/27 23:59:00,
溫暖整個寒冬・MAITE「羊駝毛圍脖」| 具透氣與恆溫的功能，不刺激皮膚色澤光透，纖維筆直不易起毛球!,maite,189689,2778,https://www.zeczec.com/projects/maite,"羊駝毛是天然且高機能的材質， 讓您在冬天不在害怕寒冷， 並且可以長時間使用的商品!,zeczec",4 天,2022/12/06 19:00 – 2023/01/06 23:59,2022/12/06 19:00:00,2023/01/06 23:59:00,
【 SIMURGH | 石墨烯機能西裝 】機洗不皺 x 彈性舒適 ! 休閒、運動、在外上班一件搞定！,SIMURGH,202040,5960,https://www.zeczec.com/projects/simurgh-suit,"為男士上班及日常穿搭打造 不用燙也很挺，最適合出差或通勤的你！,zeczec",14 天,2022/12/14 12:00 – 2023/01/17 02:00,2022/12/14 12:00:00,2023/01/17 02:00:00,
Avaelp 不想洗頭 乾洗髮粉｜每天都有不洗頭的理由 去油蓬鬆 X 方便攜帶 X 頭皮友善,Avaelp,42020,1380,https://www.zeczec.com/projects/avaelp-x-x,"回應「我就是不想洗頭!」的呼喊，Avaelp 推出多種香氣的乾洗髮粉，天然成分不傷頭皮，少量便可使頭髮達到蓬鬆乾爽的效果，質感小巧的包裝方便隨身攜帶，輕輕一下，跟油膩扁塌的頭髮說BYE !,zeczec",3 天,2022/11/22 12:00 – 2023/01/05 23:59,2022/11/22 12:00:00,2023/01/05 23:59:00,
【韓國製 Fitnek | 自由勢 減壓枕 】三角矽膠結構搭配超彈力材質，讓你睡覺不悶熱、不受限！,FitNek Pillow,162715,2580,https://www.zeczec.com/projects/fitnek,"總是感到越睡越累？ 找不到適合自己高度的枕頭？ 你還在為提升睡民品質而煩惱嗎？【 Fitnek | 自由勢 減壓枕 】替你解決煩惱，讓你怎麼翻身都能睡得好！ 一覺起來精神好！,zeczec",8 天,2022/12/15 12:00 – 2023/01/10 23:59,2022/12/15 12:00:00,2023/01/10 23:59:00,
《異境迷走》戰棋、卡牌與Rogue的完美結合! | 沉浸式劇情策略遊戲，探索步入終焉的亞斯特大陸吧!,今井伊那,36042,149,https://www.zeczec.com/projects/The-Rondeau-of-Astra,"由伊那工作室兩人獨立開發的戰棋遊戲，融合了戰棋、卡牌、RogueLike與AVG元素。選擇您的主戰者，和""引燈""在下課時間一同探索異世界""亞斯特大陸""吧! ,zeczec",26 天,2022/12/01 20:00 – 2023/01/28 23:59,2022/12/01 20:00:00,2023/01/28 23:59:00,
[MU 慾望情海女體調理粉包] 女人也能享受主導，釋放內心的渴望，給您更美好的情慾邂逅，重燃熱情慾火,MU,46790,1750,https://www.zeczec.com/projects/muflowers,"女性福音，點燃熱情的慾火，別再塗塗抹抹，由內而外調節生理機能，回到春天的私密武器。 不要再假裝高潮了! 女人也可以享受前所未有的強烈體感。,zeczec",28 天,2022/12/16 12:00 – 2023/01/30 23:59,2022/12/16 12:00:00,2023/01/30 23:59:00,
【Rap 你的成年宣言】－全台首支嘻哈文化與一個少女故事－微電影暨Mixtape【擱淺於是風平浪靜】,陶芓彤,9800,20000,https://www.zeczec.com/projects/rap-mixtape,"我是Echo陶芓彤，來自政大黑音，同樣來自政大外交系，來到台北也三年了，我有些話想對你們說。,zeczec",18 天,2022/11/21 20:00 – 2023/01/20 23:59,2022/11/21 20:00:00,2023/01/20 23:59:00,
Anderson and His Cat｜集散式迷你繪本：與埃及貓神意料外的相遇,朱予晧,49850,650,https://www.zeczec.com/projects/anderson-and-his-cat,"「Anderson and His Cat 安德森與他的貓」是個以經典古埃及貓神故事改編為背景，並嘗試以高質感設計手法完成的專案。,zeczec",26 天,2022/12/16 11:00 – 2023/01/28 23:59,2022/12/16 11:00:00,2023/01/28 23:59:00,
居家 AIR 科技漂浮床架｜以不變應萬變，不用打洞穿牆的裝潢神器,居家市集,24800,22800,https://www.zeczec.com/projects/livinghub,"床架市場煩悶又無趣，所以我們決定推出一款不一樣的床架，為這個市場注入一點活力，好看耐用無異音，再加入一點科技感的漂浮概念及智慧感應燈,zeczec",13 天,2022/12/15 11:00 – 2023/01/15 23:59,2022/12/15 11:00:00,2023/01/15 23:59:00,
「空間站-Space Station」遊戲平台｜獨立遊戲開發者的開放上架平台,Space,1899,199,https://www.zeczec.com/projects/spaceee,"幾位熱愛遊戲的玩家一同創建，目標是建構一個能讓遊戲獨立開發者輕鬆上架平台，懇請熱愛遊戲的玩家或開發者一同起完成這個目標！,zeczec",8 天,2022/11/08 20:00 – 2023/01/10 23:59,2022/11/08 20:00:00,2023/01/10 23:59:00,
⎝數位公民的新生訓練手冊⎠ 陪孩子學習生活中的數位素養,TUT數位素養教育推廣團隊,10057,999,https://www.zeczec.com/projects/theworldtut,"面臨數位時代，孩子的數位素養教育不能等。讓TUT帶你認識數位素養，並與家扶中心一起看見數位落差問題。數位公民，從小做起！,zeczec",7 天,2022/12/02 12:00 – 2023/01/09 23:59,2022/12/02 12:00:00,2023/01/09 23:59:00,
原草文明｜目め固頭鬃｜翻創原民智慧的藥草精神 ，一瓶延續傳統又大膽創新的洗髪精！,原草文明,18410,480,https://www.zeczec.com/projects/Herbalcivilization,"創新靈魂配方，使用來自台灣珍貴原住民藥草青葙子、山胡椒 (馬告) ，不僅帶給你豐盈秀髪更帶給你清新的視野，中醫專家獨家藥草比例調配，由內而外一併調理滋養,zeczec",53 天,2022/12/24 12:00 – 2023/02/24 23:59,2022/12/24 12:00:00,2023/02/24 23:59:00,
山香海帶絲 ｜益康泡菜 X 獵人食坊 | 原住民清新山香~搭配海帶絲大海鮮香 | 山珍海味一口盡現!,益康泡菜,10000,650,https://www.zeczec.com/projects/ekstore,"益康泡菜的超人氣商品海帶絲，與獵人食坊(泰雅族原住民餐坊)，合作推出添加馬告、刺蔥等原民風味海帶絲，集結山與海的好滋味!益康國際食品有限公司,zeczec", 2 小時,2022/11/28 20:00 – 2023/01/03 12:00,2022/11/28 20:00:00,2023/01/03 12:00:00,
⟨⟨OHANA⟩⟩動物保育專案成果展 | 募資計畫,OHANA,8800,100,https://www.zeczec.com/projects/ohana,"OHANA是由世新大學資傳系學生所組成，透過建置野生動物保育入口網站及資料庫、發表保育相關的知識加值，以推廣台灣野生動物議題。,zeczec",57 天,2022/10/17 12:00 – 2023/02/28 23:59,2022/10/17 12:00:00,2023/02/28 23:59:00,
【Fun放展示台】不同於以往的桌面收納設計，顛覆你想像的空間新體驗，三種用法一次滿足!,inlife studio,30136,1380,https://www.zeczec.com/projects/fun-level-up,"「一項產品、兩面使用、三種滿足」 使用18mm的實木製作，可依你的情境雙面使用，質感、收納、展示功能都能同時滿足的展示台，level up你的辦公桌!,zeczec",8 天,2022/11/16 12:00 – 2023/01/11 02:00,2022/11/16 12:00:00,2023/01/11 02:00:00,
星級料理中高階教學課程 附贈主廚食材箱,德廚集團,30400,2900,https://www.zeczec.com/projects/silkart_taste,"星級主廚技巧傳授不簡單的三色千層麵 學一道菜=學完十道菜，課程再贈送料理食材箱 冷藏運送到府,zeczec", 16 小時,2022/11/04 12:00 – 2023/01/04 02:00,2022/11/04 12:00:00,2023/01/04 02:00:00,
《四牲六道》短片募資計畫,沉默老兵電影有限公司,24800,300,https://www.zeczec.com/projects/Reducted,"本片為2022金穗獎最佳學生劇情片《神明在看》導演游智傑的畢業製作。講述一台看似平凡的計程車卻意外引發了足以毀滅全人類的災難事故！目前正在最後籌備階段，誠摯邀請你一起為本片進行最後衝刺！,zeczec",44 天,2022/12/10 20:00 – 2023/02/15 23:59,2022/12/10 20:00:00,2023/02/15 23:59:00,
「協力造屋」為未來建築與永續能源課程｜讓大人、小孩都有能力蓋出讓人安居、讓土地安心、讓社會安靜的好房子！,汗得學杜,0,1500,https://www.zeczec.com/projects/hand2023,"一起動手蓋房子吧！如果你渴望健康生活，希望擁有一個對身體及環境友善的居住環境； 如果你期待能源自主，想了解如何不用冷氣也能生活得舒適； 如果你願意弄髒雙手，彎下身來和我們一起協力造屋。,zeczec",56 天,2022/11/17 00:00 – 2023/02/27 23:59,2022/11/17 00:00:00,2023/02/27 23:59:00,
《霓虹之下》在桌上的史詩玩法...RPG x 陣營 x 派對 x 賽博龐克 x 桌上遊戲！！,米豆工作室,4897,100,https://www.zeczec.com/projects/Under_The_Neon,"霓虹之下是一款多人遊玩的競技對戰類型桌遊。在混亂的特斯拉城中，玩家可選擇組織反抗勢力推翻強權；亦或是成為城市的掌權者，鎮壓四面八方的抵抗組織，為了各自的目的展開你來我往的殊死戰。,zeczec", 14 小時,2022/11/01 12:00 – 2023/01/03 23:59,2022/11/01 12:00:00,2023/01/03 23:59:00,
GORARA 輕舒中筒鞋 | 可隨場合更換的鞋 - 高回彈、超舒適、強支撐、好耐走!,走走吧股份有限公司,17888,1554,https://www.zeczec.com/projects/gorara-2022,"繼GORARA經典款輕舒鞋成功募資之後，客戶敲碗已久的新鞋款登場了。專利輕舒鞋可隨場合或季節需求更換成帥氣中筒鞋，鞋墊功能再進化，彈性更佳，更耐走。舊客戶只需買鞋面，即可將輕舒鞋變成帥氣中筒鞋!,zeczec",29 天,2022/12/15 10:00 – 2023/01/31 23:59,2022/12/15 10:00:00,2023/01/31 23:59:00,
《茶水間 Pantry》紓壓職場情緒勒索專題成果展｜募資計畫,茶水間,10700,100,https://www.zeczec.com/projects/pantry,"茶水間 Pantry是由四名世新大學資訊傳播學系的學生所組成，希望透過設計紓壓網站，能夠為職場上受到情緒勒索的人達到陪伴的效果，也藉此提倡職場的心理健康。,zeczec",21 天,2022/11/25 00:00 – 2023/01/23 23:59,2022/11/25 00:00:00,2023/01/23 23:59:00,
"【沐 muhair】淨護頭皮生態循環 | pH5.5 沐沐固態精 ""為100%無塑健康洗髮革命""",mumu,10286,588,https://www.zeczec.com/projects/muhair,"為生態永續生活 研發無塑安心洗髮 ​成分單純讓頭皮健康回春 無塑洗髮讓海洋能回歸純淨 沐muhair 翻轉洗髮方式 善待肌膚與海洋​,zeczec",29 天,2022/11/30 20:00 – 2023/01/31 23:59,2022/11/30 20:00:00,2023/01/31 23:59:00,
【 TACH 三合一行李箱 】 解放你的雙手，質感與高機能兼顧,new.tach.v3,0,10702,https://www.zeczec.com/projects/tach,"顛覆以往行李箱的概念，連結式的三合一行李箱，解放您的雙手，從旅行到出差，皆可使用，並且連結的收納方式，可以自由自在地帶它到任何地方!,zeczec",26 天,2022/12/14 12:00 – 2023/01/28 23:59,2022/12/14 12:00:00,2023/01/28 23:59:00,
OMIYA CONNECT 來自日本京都栃木皮革製作多功能錢包,OMIYA.CONNECT,7674,2686,https://www.zeczec.com/projects/omiya-connect,"以傳統多道繁雜工序鞣製的最高級日本製皮革，並設計出此款卡片大小的 多功能錢包，適用多種用途，輕鬆融入您的生活。,zeczec",41 天,2022/12/28 12:00 – 2023/02/12 23:59,2022/12/28 12:00:00,2023/02/12 23:59:00,✅
【荖葉辛香料｜前所未有調味料，一瓶在手，創意無窮】,荖荖,0,359,https://www.zeczec.com/projects/lao-lao,"經過我們的研發打磨成粉，調配出完美比例，絕對是一瓶一百分的辛香料。 荖葉，是大家所稱的檳榔葉， 絕大多數人誤以為「荖葉」與檳榔包在一起是不好的食物，其實並不是這樣的！ 包檳榔的葉子是荖葉，不僅”...,zeczec",49 天,2023/01/01 08:00 – 2023/02/20 23:59,2023/01/01 08:00:00,2023/02/20 23:59:00,✅
文藻外語大學 傳播藝術系112級《蛹生》畢業製作募資計畫,玉魄劇組,1100,100,https://www.zeczec.com/projects/yupro8216,"迷失的三個人在機緣巧合下相遇,在相處後了解到彼此的心結及黑暗面,在其 中一方淪陷的時候,彼此扶持陪伴。透過對於彼此心境的探索及了解,以及對彼此的 信任建立起自己的信心。,zeczec",28 天,2022/12/01 00:00 – 2023/01/30 23:59,2022/12/01 00:00:00,2023/01/30 23:59:00,
放心窩 讓孩子開心長大 勇敢做夢,社團法人臺北市放心窩社會互助協會,96000,500,https://www.zeczec.com/projects/funsceneworld2023,"從共餐共學，到培養孩子成為照顧社區的接班人，放心窩，想為下一代打造一個互助的溫暖社會。,zeczec",56 天,2022/12/26 20:00 – 2023/02/28 20:00,2022/12/26 20:00:00,2023/02/28 20:00:00,✅
【偏心一點﹐就不遠】 – 讓我們到偏遠城鎮開課去吧！,力躍運動,0,500,https://www.zeczec.com/projects/liyao-power,"偏遠地區的資源不足一直是眾所皆知的，不管是醫療、教育、長照資源，實質的幫助還是很有限，因此我們想透過健康課程的推廣提升長者自我保健意識，正所謂「活到老，學到老」年長者也應該擁有學習的權利。,zeczec",29 天,2022/12/12 20:00 – 2023/01/31 23:59,2022/12/12 20:00:00,2023/01/31 23:59:00,
"JSJ沐浴菲皂｜非皂無鹼pH5.5, 從頭洗到腳，高效修護髮絲,改善肌膚乾燥,敏感肌、嬰兒皆可使用！",JSJ沐浴菲皂,6270,1300,https://www.zeczec.com/projects/jsj-ph5-5,"JSJ沐浴菲皂，由pH5.5製成非皂無鹼，不同於一般香皂製造方法，不但全身從頭到腳皆適用，也不會損壞頭皮髮絲或產生「皂垢」，洗完肌膚不乾燥，更不會留下任何殘留物。,zeczec",57 天,2022/12/28 12:00 – 2023/02/28 23:59,2022/12/28 12:00:00,2023/02/28 23:59:00,✅
能不能一起完成孩子的畢業旅行│島島仔騎：獨輪車環島籌募計畫 !,樂扶基金會,29300,1000,https://www.zeczec.com/projects/ilove0800,"一所學生數只有22人的偏鄉小學，一群熱血的「獨輪車囝仔」，挑戰一趟「獨輪車環島旅行」。這群孩子正努力踩著踏板，藉著持續轉動的車輪，轉出自己更寬闊的眼界 !,zeczec",30 天,2022/12/22 12:00 – 2023/02/01 23:59,2022/12/22 12:00:00,2023/02/01 23:59:00,
《繁囂中作樂》互動式繁體文學特展 募資計畫,words_holic,880,150,https://www.zeczec.com/projects/wordsholic,"展覽為樹德科技大學 藝術管理與藝術經紀系 2023 畢業製作。以「繁音融合」為主題方向， 意讓大眾透過詩詞歌賦及藝文作品瞭解繁體文字內涵。 乘著旋律漫遊於字裏行間𥚃，探索繁體一筆一劃背後的故事。,zeczec",8 天,2022/12/10 20:00 – 2023/01/10 23:59,2022/12/10 20:00:00,2023/01/10 23:59:00,
靈魂寫的《月相能量卡Vol.2》創造和自己靈魂對話的當下 ,Griz,274065,963,https://www.zeczec.com/projects/moonphases,"在日常探索自己靈性的一種方式。,zeczec",51 天,2023/01/01 11:11 – 2023/02/22 22:22,2023/01/01 11:11:00,2023/02/22 22:22:00,✅
RanuaZoo 翻轉食物包 兼顧環保與時尚,ranuazoo翻轉食物包,213900,620,https://www.zeczec.com/projects/RanuaZoo,"RanuaZoo翻轉食物包，結合食物袋及摺疊便當盒，擁有食物袋的大容量摺疊便當盒好收納，史上最好清洗無死角的矽膠食物包!無過多零件不易損壞永續使用，輕鬆享受無痕生活！,zeczec",41 天,2022/12/26 21:00 – 2023/02/13 21:00,2022/12/26 21:00:00,2023/02/13 21:00:00,✅
針對緊急狀況而開發的水電池照明LED燈，只要注入1cc的水就可以快速發電點燈！,GOKO Commerce,4200,400,https://www.zeczec.com/projects/led-1cc,"可以連續點亮168小時的隨身簡易照明LED燈。除了作為緊急狀況照明之用外，更是登山、露營...等戶外活動的最佳小型照明LED燈。,zeczec",13 天,2022/12/15 17:00 – 2023/01/15 23:59,2022/12/15 17:00:00,2023/01/15 23:59:00,
iPhone限定 地表最強《抗藍光防窺保護貼》，有效阻隔有害藍光60.7%，保護你的眼睛不受電子產品的侵害！！,藍光盾,76442,690,https://www.zeczec.com/projects/je-best,"大家好🖐🏻我們是藍光盾團隊 專精 3C 核心技術，已研發了一款藍光阻隔率最高 60.7%的防窺保護貼 使用日本頂級 9H 二次超鋼化玻璃，耐衝擊保護更全面。 經過第一波數十人的體驗，滿意度高...,zeczec",29 天,2022/12/26 10:00 – 2023/01/31 23:59,2022/12/26 10:00:00,2023/01/31 23:59:00,✅
Miracle奇蹟｜自然純淨植粹的嗅覺藝術之美；Soul scent 氣味靈魂｜找尋專屬於自己的命定氣味,育冠,0,1917,https://www.zeczec.com/projects/workinghouse,"將生活與香氛融合一體，釋放迷人的香氣，體現生命的一部分，無時無刻都能是享受生活的地方。 ,zeczec",29 天,2022/12/10 12:00 – 2023/01/31 23:59,2022/12/10 12:00:00,2023/01/31 23:59:00,
「 NANOBAG 5.0 超迷你微型環保袋 」比輕巧更輕巧的迷你環保袋,NANOBAG JAPAN,49521,544,https://www.zeczec.com/projects/nanobag-5-0,"「NANOBAG 5.0 超迷你微型環保袋 」 在日本累積銷售13萬個以上，金額高達2.6億日圓，約莫5720萬台幣的好成績，讓大家可減少塑膠袋的浪費，一起保護地球!,zeczec",29 天,2022/12/15 12:00 – 2023/01/31 23:59,2022/12/15 12:00:00,2023/01/31 23:59:00,
安地斯山脈頂級手工編織羊駝保暖披肩 – 阿茲特克與賽德克的跨地域傳統文化交流,Viin Collexion,19900,3980,https://www.zeczec.com/projects/viin,"跨地域與跨文化的交流，傳統手工編織工藝讓你有個輕盈瀟灑又很保暖的冬天。,zeczec",36 天,2022/12/26 18:00 – 2023/02/07 23:59,2022/12/26 18:00:00,2023/02/07 23:59:00,✅
其中短片頻道第八季首映會募資計畫,其中短片頻道,13900,150,https://www.zeczec.com/projects/qi-zhong,"『其中』是一個影像創作者支持計畫，我們提供些許補助、陪伴與引導，以及作品所需的曝光與實體播映。目前已屆八季的頻道，希望能借助眾人的力量，讓這些影片 在影院級別的大螢幕播映。,zeczec",18 天,2022/12/23 12:00 – 2023/01/20 23:59,2022/12/23 12:00:00,2023/01/20 23:59:00,
[start from today |星空手帳日曆]天氣無論好與壞，每天都讓你立刻感受星星在身旁閃耀,張周芳,0,405,https://www.zeczec.com/projects/start-from-today,"天氣無論好與壞，每天都讓你立刻感受星星在身旁閃耀。立志打造讓大眾更可以認識星空的日曆。,zeczec",23 天,2022/12/28 16:30 – 2023/01/25 23:59,2022/12/28 16:30:00,2023/01/25 23:59:00,✅
拾七,林佩諭,800,500,https://www.zeczec.com/projects/shi-chi,"新北市竹圍高中第七屆學生 畢業典禮補辦計畫,zeczec",23 天,2022/12/08 20:00 – 2023/01/25 23:59,2022/12/08 20:00:00,2023/01/25 23:59:00,
【MATIC F指紋科技鎖】車鎖新時代●科技更進化●指紋辨識更便利,力巨人有限公司,27500,6875,https://www.zeczec.com/projects/matic-f,"台灣新型專利編號M621994號，無可挑剔大優點，ACC安全保護機制，可寫入100模指紋，簡單燈色指示，免換電池設計，自動休眠模式，免攜帶鑰匙,zeczec",29 天,2022/12/26 11:00 – 2023/01/31 23:59,2022/12/26 11:00:00,2023/01/31 23:59:00,✅
2023卯年最強助力·神力招財小卯咪,Tinco庭口金工,51460,17000,https://www.zeczec.com/projects/z-f58c2621fb,"招財貓，幫你招財好運滾滾來,zeczec",72 天,2022/12/26 21:00 – 2023/03/15 23:59,2022/12/26 21:00:00,2023/03/15 23:59:00,✅
美型寵物烘毛機,劉峻維,0,8000,https://www.zeczec.com/projects/petbox,"讓主人獲得真正的自由！寵物烘毛機問世！,zeczec",17 天,2022/12/31 10:00 – 2023/01/20 12:00,2022/12/31 10:00:00,2023/01/20 12:00:00,✅
Oladance 開放式無限耳機｜舒適通透＋劇院級立體環繞，配備 16.5 mm 超大單體的無重力音響！,Oladance.taiwan,23304854,5180,https://www.zeczec.com/projects/oladance,"【十年經驗 · 精心研發】打造最適合耳朵的工學耳機，零擠壓、零堵塞，自在享受細膩而有層次的震撼音質。16 小時長時續航，從早到晚貼身陪伴一整天。,zeczec",9 天,2022/11/22 12:00 – 2023/01/12 02:00,2022/11/22 12:00:00,2023/01/12 02:00:00,
美國 OASIS 濾淨飲水機｜1 秒瞬熱 X 急速製冷 X UVC 抑菌，每刻都能享受純淨好水！,OASIS ,1557660,9390,https://www.zeczec.com/projects/oasis-curve,"美國百年飲水機領導品牌，滿足安心生飲等級！半導體急速製冷 X 1 秒瞬熱，冰熱飲一鍵智控隨時即飲！過流式 5 層過濾淨化濾芯與 UVC 抑菌，讓每杯都是純淨新鮮水。,zeczec",4 天,2022/12/08 12:00 – 2023/01/06 23:59,2022/12/08 12:00:00,2023/01/06 23:59:00,
《 PopuPiano 七彩智慧鋼琴 》從基礎初學到專業創作，帶你實現「彈鋼琴、自彈自唱」的夢想！,PopuMusic 台灣,6590569,8990,https://www.zeczec.com/projects/popupiano,"琴鍵七彩 LED 燈｜APP 遊戲化教學｜一鍵產生和弦 + 節奏打擊｜音色/調式 變換、疊加錄製｜支援 GarageBand 等 MIDI 軟體 ➢ 不論初心者或玩家都能快速上手！,zeczec",11 天,2022/12/13 12:00 – 2023/01/13 23:59,2022/12/13 12:00:00,2023/01/13 23:59:00,
BRITA 全球首發【 Model ONE｜智能瞬熱 UVC 滅菌開飲機 】安心生飲，「淨」乎苛求！德國淨水專家，專為台灣「健康」飲水而生！,BRITA,35667520,13888,https://www.zeczec.com/projects/brita-model-one,"56 年德國淨水專家匠心巨獻，超越 RO 純水唯一首選，用健康溫芯好水打造生活儀式感！,zeczec",10 天,2022/12/01 20:50 – 2023/01/13 02:00,2022/12/01 20:50:00,2023/01/13 02:00:00,
【突破500萬】霍曼Homerunpet 智能寵物餵食器｜不在家也能準時放飯，毛孩專屬健康飲食守護者,霍曼Homerunpet,5724842,2390,https://www.zeczec.com/projects/homerunpet-feeder,"餵養儲糧，一機搞定！毛孩餵食旗艦機種，不在家也能準時放飯，上班、外出也不用擔心毛孩在家會餓肚子。霍曼最強餵食器，放飯就是輕鬆又寫意～,zeczec",16 天,2022/12/13 12:00 – 2023/01/19 02:00,2022/12/13 12:00:00,2023/01/19 02:00:00,
德國百靈 PowerBlend 9 多動向智能調理機｜頂級轉速 x 口感自訂 x 自動清潔,Braun Household,1312200,13800,https://www.zeczec.com/projects/powerblend9,"百年德國品牌百靈以創新科技，打造 42000 轉高速馬達，搭配獨家多動向技術與 18 種料理模式，各式醬料、健身減脂飲品，還是肉漿料理，都能輕鬆上桌！,zeczec",15 天,2022/12/22 12:00 – 2023/01/18 12:00,2022/12/22 12:00:00,2023/01/18 12:00:00,
通過美國最高軍武級防護規格 | Wetop C300Pro 環境淨化器，主動清淨，即時淨化空氣及物體表面，專為呼吸安全打造,WETOP 數緯環境科技,3887530,19990,https://www.zeczec.com/projects/wetop-c300pro,"今年我們再度推出一台以 「即時呼吸安全防護」 的環境淨化器，不僅能夠淨化空氣、還可以淨化物體表面，提供最高規格的美國軍武級安全防護，同時又兼顧安全、安靜需求，以24小時不間斷使用標準，打造可固定...,zeczec",14 天,2022/11/15 21:00 – 2023/01/17 02:00,2022/11/15 21:00:00,2023/01/17 02:00:00,
【WOKY –[●●] 渾圓杯｜最台吸管保溫杯】 770ml 超大容量！一杯暢飲全部外帶手搖,WOKY,26350954,890,https://www.zeczec.com/projects/woky-770ml,"由台灣手搖文化出發設計，有感升級開發770ml大容量結合獨家鈦陶瓷、封水結構、珍珠粗吸管、隱藏式手提及可替換止水豆設計，無畏各式飲品新口味搶攻市場，專為手搖控準備，一杯就足夠日常所需！,zeczec",3 天,2022/10/24 12:00 – 2023/01/05 23:59,2022/10/24 12:00:00,2023/01/05 23:59:00,
【 Airmate｜智慧WIFI石墨烯電暖器 】智慧恆溫Ｘ遠端遙控，石墨烯傳導黑科技，極速打造溫暖空間！,Airmate艾美特,1189780,4780,https://www.zeczec.com/projects/airmate-wifi,"Airmate艾美特 - 精緻生活小家電的台灣第一品牌 專注於與空氣改良有關的家用電器產品，「為人類創造優質生活」提供消費者更優質的產品。,zeczec",9 天,2022/12/07 12:00 – 2023/01/12 02:00,2022/12/07 12:00:00,2023/01/12 02:00:00,
 MOFT 磁吸行動電源｜1 秒吸上、立即充電，行動電源 × 支架 × 卡夾 完美 3 in 1,MOFT,3156995,1699,https://www.zeczec.com/projects/moft-battery-pack,"首創可拆式支架電源組合！磁吸式無線充電，電源僅 120g、1.2 cm 極輕薄，直立橫放三角度輕鬆切換，內建卡夾可收納二張卡片，滿足你出國旅遊、日常攜帶的救急所需！,zeczec",28 天,2022/12/15 12:00 – 2023/01/31 02:00,2022/12/15 12:00:00,2023/01/31 02:00:00,
Haier海爾．雙動力智慧洗地機 ▋▋一推即淨，真有兩把刷子！,Haier Smart Home｜海爾台灣 智慧家電,1259312,16999,https://www.zeczec.com/projects/haier-X9,"Haier海爾．雙動力智慧洗地機～真有兩把刷子！雙刷吸拖洗一推就乾淨，雙動力強勁高效率，雙通道乾濕分離清潔好得力～還能自製電解水，洗滾刷、洗管道一鍵就搞定！,zeczec",29 天,2022/11/30 12:00 – 2023/01/31 23:59,2022/11/30 12:00:00,2023/01/31 23:59:00,
iPhone 錄音機 Magmo ｜最簡單小巧的通話錄音機｜美國熱銷破千萬！｜使用壓電傳感器有效阻斷周圍噪音｜快速、方便地錄製通話的最佳選擇,MUNE Taiwan,1406717,2699,https://www.zeczec.com/projects/buzz-magmo,"不需另裝app、網路或藍芽連線，簡單磁吸安裝，輕鬆隨開即錄，協助您輕鬆錄下所有重要通話內容。,zeczec",3 天,2022/10/26 20:00 – 2023/01/05 23:59,2022/10/26 20:00:00,2023/01/05 23:59:00,
"AVEiNE艾酩智能醒酒器, 史上第一款AI大數據，精準控制的醒酒器",AVEiNE 艾酩智能醒酒器,100437,17000,https://www.zeczec.com/projects/aveine-tw,"AVEINE 艾酩智能醒酒器。世界第一款科技化、AI化的醒酒器，您將體驗勞斯萊斯等級的超高階醒酒體驗,zeczec",27 天,2022/12/16 12:00 – 2023/01/29 23:59,2022/12/16 12:00:00,2023/01/29 23:59:00,
