projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
｜犬山居の午茶 x 公益攝影展｜暖心的流浪動物主題展，每個照護病老同伴動物的平凡日子都是美好時光,U Joy,30500,500,https://www.zeczec.com/projects/afternoon-tea-with-tcasa,"好毛寵物攝影x犬山居: 在攝影展裡一窺毛孩們的下午茶時光,zeczec",11 天,2022/10/13 20:00 – 2022/12/15 23:59,2022/10/13 20:00:00,2022/12/15 23:59:00,
TODAY IS 兔 DAY 黏年曆｜ 讓１２隻在開心過節的小兔子 年年黏你度過生命中的每一個重要時刻！,美角實驗所,67348,870,https://www.zeczec.com/projects/today-is-today,"黏年曆ｘ時計｜織品ｘ盒藝｜一本很""布""一樣的曆｜精選每月獨特又有趣的節日，和小月兔們一起紀念好日子，月片還能變成藝術壁鐘，年年黏你、時時伴你，讓＂曆＂，不再止步於一年所需。,zeczec",12 天,2022/10/20 12:00 – 2022/12/16 23:59,2022/10/20 12:00:00,2022/12/16 23:59:00,
憨兒鋼琴家圓夢專輯《音人無異》發行募資計畫（feat. Shino 林曉培）,真善美社會福利基金會,99699,200,https://www.zeczec.com/projects/chensenmei,"憨兒鋼琴王子──Alex 陳立，擁有絕對音感的天賦，最大夢想是出版屬於自己的音樂專輯。內含 4 首純鋼琴曲、1 首與林曉培合作的經典歌曲，期待透過歌星力挺與群眾募資，完成 Alex 的音樂夢。,zeczec",11 天,2022/10/20 10:00 – 2022/12/16 17:00,2022/10/20 10:00:00,2022/12/16 17:00:00,
【屋福箱｜全台唯一主題式寵物零食福袋】讓狗狗一起享受收禮物的驚喜感！今年最澎湃的聖誕禮，獻給最愛的毛小孩！,屋福SHOPWOOFWOOF,33162,798,https://www.zeczec.com/projects/shopwoofwoof-box,"「屋福箱」為狗狗一箱打盡「異國零食、新奇玩具、質感用品」，體驗開箱樂趣，讓您在家就能帶寵物開心過節，吃遍世界美食！,zeczec",11 天,2022/10/24 20:00 – 2022/12/15 23:59,2022/10/24 20:00:00,2022/12/15 23:59:00,
浪愛拾起，毛孩有你-流浪動物公益市集展覽,羅珮慈,6500,200,https://www.zeczec.com/projects/shihmao,"歡迎與我們一起以教育推廣為出發點，帶大家從了解開始，從頭關心起流浪貓狗議題。,zeczec",17 天,2022/10/21 08:00 – 2022/12/21 23:59,2022/10/21 08:00:00,2022/12/21 23:59:00,
2023 【 柔らかな日々 】手繪花月曆｜櫥底 cookies &. ,櫥 底 cookies &.,28740,720,https://www.zeczec.com/projects/flowerday,"2023 手繪花曆，伴你度過柔和的日常。,zeczec",42 天,2022/10/26 12:00 – 2023/01/16 02:00,2022/10/26 12:00:00,2023/01/16 02:00:00,
愛自己從細節做起，給予妳最高的生活儀式 | 沐·樂唯MoonLowei呵護全系列【1號輕盈洗髮精、6號極致水感護髮素、7號仙女蜜果油】,沐·樂唯MoonLowei,3899,2399,https://www.zeczec.com/projects/moonlowei3370,"每天焦頭爛額的忙前忙後，唯有沐浴時刻才能與自己獨處。 頂級沙龍級別的秀髮修護，讓妳達到真正的邊洗邊享受。 沐·樂唯MoonLowei陪你找到屬於自己的時刻。,zeczec",22 天,2022/11/01 00:00 – 2022/12/26 23:59,2022/11/01 00:00:00,2022/12/26 23:59:00,
2023 [ 萬more兔more ] 月曆桌曆✦好事多更多！,HAppiNess studio,6338,660,https://www.zeczec.com/projects/onemore-twomore,"新的一年，每個月跟著兔子一起「萬more兔more」讓好事多更多！一本帶給你好運的兔月曆,zeczec", 14 小時,2022/09/28 20:00 – 2022/12/05 23:59,2022/09/28 20:00:00,2022/12/05 23:59:00,
EYE樂ETF｜陪視障音樂人走一段夢想的旅程,視障音樂基金會,94600,500,https://www.zeczec.com/projects/eye-etf,"「EYE樂」代表音樂無界限，視障者也能擁有音樂夢，「ETF」則是Education 教育、Tenderness 溫柔、Faith 信念，這3個字的縮寫。幫助視障者以音樂就學與就業。,zeczec",85 天,2022/11/01 12:00 – 2023/02/28 12:00,2022/11/01 12:00:00,2023/02/28 12:00:00,
啡時光咖啡,葉書羽,2530,80,https://www.zeczec.com/projects/Coffeetime-coffeenight,"喜歡咖啡，喜歡旅遊，喜歡攝影，那…倒不如，邊分享咖啡、邊攝影合作，如何呢？,zeczec",27 天,2022/10/07 18:00 – 2022/12/31 23:59,2022/10/07 18:00:00,2022/12/31 23:59:00,✅
闊聲學 瞬動耳機 | 真 3D立體聲音樂耳機 | 聽見音樂的呼吸,闊聲學,7990,7990,https://www.zeczec.com/projects/SD-2310,"闊聲學 | 瞬動耳機 | 以歌劇院的聲場設計為靈感，搭載多重非對稱式的聲腔結構，呈現如臨現場的生動聽感。 全新的聽感體驗、擬真的聲像空間、共感於音樂的躍動，完全一場與音樂故事的心靈相遇。,zeczec",27 天,2022/11/22 12:00 – 2022/12/31 23:59,2022/11/22 12:00:00,2022/12/31 23:59:00,
⟨⟨OHANA⟩⟩動物保育專案成果展 | 募資計畫,OHANA,6800,100,https://www.zeczec.com/projects/ohana,"OHANA是由世新大學資傳系學生所組成，透過建置野生動物保育入口網站及資料庫、發表保育相關的知識加值，以推廣台灣野生動物議題。,zeczec",86 天,2022/10/17 12:00 – 2023/02/28 23:59,2022/10/17 12:00:00,2023/02/28 23:59:00,
【T-Future】健康運動跑錶｜集結三鐵馬拉松、高精準健康量測｜台灣設計製造、搭配自有品牌 APP ,TCRD 思創研新,31940,5490,https://www.zeczec.com/projects/t-future,"1.34 吋陽光可視觸控螢幕，最清晰的大螢幕體驗，內建三鐵/ 馬拉松模式，15hr 高精準GPS續航，24hr 活動偵測並提供血壓校正功能，迎向未來健康新生活的第一步,zeczec",21 天,2022/10/05 21:00 – 2022/12/25 23:59,2022/10/05 21:00:00,2022/12/25 23:59:00,
《人生百態．魔法桌遊》適用多數身心靈系統的桌遊工具 在歡笑中找到自我,跳舞駱駝工作室,17450,2200,https://www.zeczec.com/projects/LifeofMagic,"身心靈系統百百種，你知道自己適合哪些嗎? 一個適用多數身心靈系統的桌遊工具，一個在歡笑聲中找到自我的桌遊！,zeczec",27 天,2022/10/19 00:00 – 2022/12/31 23:59,2022/10/19 00:00:00,2022/12/31 23:59:00,
「空間站-Space Station」遊戲平台｜獨立遊戲開發者的開放上架平台,Space,1098,199,https://www.zeczec.com/projects/spaceee,"幾位熱愛遊戲的玩家一同創建，目標是建構一個能讓遊戲獨立開發者輕鬆上架平台，懇請熱愛遊戲的玩家或開發者一同起完成這個目標！,zeczec",37 天,2022/11/08 20:00 – 2023/01/10 23:59,2022/11/08 20:00:00,2023/01/10 23:59:00,
Dogeous-高質感鋁合金口紅架,Dogeous,1998,999,https://www.zeczec.com/projects/Dogeous,"市售未見，100%台灣設計製造，高質感鋁合金口紅架,zeczec",8 天,2022/10/12 18:00 – 2022/12/12 23:59,2022/10/12 18:00:00,2022/12/12 23:59:00,
襪！一起感受腳底繽紛世界 - JWP socks,JWP socks,8668,650,https://www.zeczec.com/projects/JWP-socks,"『時時感受好心情，日日品味好生活』是我們想傳達的目的，希望JWP可以每天給你滿滿元氣！,zeczec", 3 小時,2022/10/05 13:00 – 2022/12/05 13:00,2022/10/05 13:00:00,2022/12/05 13:00:00,
【GOGOLIFE倒數桌鐘】讓您感受時間分秒的流逝，珍惜此時此刻，追尋生命中真正重要的事物,GoGolife_tableclock,20120,688,https://www.zeczec.com/projects/GoGoLife_TableClock,"楊志淵醫師，GoGoLife倒數桌鐘募資發想人，因親人肝癌在鬼門關前走了一遭，楊氏夫婦二人感悟生命的脆弱與短暫，萌發珍惜分秒的想法而開發倒數桌鐘來幫助我們把握當下!,zeczec",3 天,2022/10/20 20:00 – 2022/12/07 23:59,2022/10/20 20:00:00,2022/12/07 23:59:00,
山香海帶絲 ｜益康泡菜 X 獵人食坊 | 原住民清新山香~搭配海帶絲大海鮮香 | 山珍海味一口盡現!,益康泡菜,5050,650,https://www.zeczec.com/projects/ekstore,"益康泡菜的超人氣商品海帶絲，與獵人食坊(泰雅族原住民餐坊)，合作推出添加馬告、刺蔥等原民風味海帶絲，集結山與海的好滋味!益康國際食品有限公司,zeczec",29 天,2022/11/28 20:00 – 2023/01/03 12:00,2022/11/28 20:00:00,2023/01/03 12:00:00,✅
【愛孟奇神祕木盒】iMysteryBox｜幼兒雙語遊戲繪本月刊｜激發孩子潛能、啟動中英雙語、思辨能力！,815兒童潛能開發中心,5626,570,https://www.zeczec.com/projects/iMysteryBox,"專為2-6歲幼兒量身設計的雙語繪本月刊，依據繪本故事內容，推出專屬Podcast雙語導讀節目、特製桌遊圖卡及任務學習單，透過五感學習，提升孩子的邏輯力、表達力、品格力與創造力，進而啟動思辨能力！,zeczec",42 天,2022/11/22 12:00 – 2023/01/15 23:59,2022/11/22 12:00:00,2023/01/15 23:59:00,
Drink & Light 微溫漂浮杯｜一款多功能的馬克杯！恆溫 x 柔光 x 防水，陪你說故事！,洪順龍,990,990,https://www.zeczec.com/projects/Drink-Light,"臺灣在地的印刷技術、陶瓷工藝結合專利技術，打造一款多功能的馬克杯，杯中飲品可維持38度、LED柔光杯座、杯身防水好清洗，為生活增添小樂趣！,zeczec",8 天,2022/11/12 00:00 – 2022/12/12 23:59,2022/11/12 00:00:00,2022/12/12 23:59:00,
Co-lab合作社｜更友善的接案媒合平台APP,Co-lab 合作社,5000,950,https://www.zeczec.com/projects/co-lab-app,"使用平台的各個功能，讓大家能順利的在各個領域裡找到你想要的夥伴！,zeczec",26 天,2022/11/04 12:00 – 2022/12/30 23:59,2022/11/04 12:00:00,2022/12/30 23:59:00,
混和式 HURIEN 廚餘處理機 | 放入廚餘・等待變成肥料，就是如此簡單！,HURIEN,0,28889,https://www.zeczec.com/projects/hurien,"廚餘分解率高達95%! １年內保養1次 ，超靜音且不佔空間!,zeczec",14 天,2022/10/18 12:00 – 2022/12/18 23:59,2022/10/18 12:00:00,2022/12/18 23:59:00,
貓貓甜點｜在地小農X天然手工 冰釀梅漬蜜番茄,Mowmow dessert 趙心維,2880,560,https://www.zeczec.com/projects/mowmow_dessert,"在地小農農產品結合日式新創輕食小點，帶給消費者不一樣的台灣水果風味，味覺新饗宴。,zeczec",6 天,2022/11/01 20:00 – 2022/12/10 23:59,2022/11/01 20:00:00,2022/12/10 23:59:00,
《00無限公司》世新大學資訊傳播學系108級畢展 策展組 |募資計畫,00無限公司,11209,99,https://www.zeczec.com/projects/ics-00-company,"我們是世新大學資訊傳播學系108級畢業展覽策展團隊，此次計劃主要目的是為本屆畢展募資。本次展覽結合「聯合國SDGs」，動物保衛、心靈守護、人際互動以及價值延續等四大部門以不同形式探討多樣層面的永續。,zeczec",27 天,2022/11/16 11:00 – 2022/12/31 23:59,2022/11/16 11:00:00,2022/12/31 23:59:00,
夢想號燒烤外燴行動餐車：燒烤先生到你家！,Mr.BBQ 燒烤先生,0,1860,https://www.zeczec.com/projects/mrbbq,"我是專業的美式燒烤與台式手工串燒攤主 希望能透過有償眾籌 集資打造一台能環台上山下海的影音餐車,zeczec",26 天,2022/11/14 20:00 – 2022/12/30 23:59,2022/11/14 20:00:00,2022/12/30 23:59:00,
【沉沫】微電影製作,林雅筑,6200,100,https://www.zeczec.com/projects/chen-mo-wei-dian-ying-zhi-zuo,"有時希望總是伴隨著困境，我們想用電影告訴遇上同樣問題的你，你並不孤單,zeczec",16 天,2022/10/20 12:00 – 2022/12/20 23:59,2022/10/20 12:00:00,2022/12/20 23:59:00,
"Mariana痘痘淨化美胸膜｜獨家首創用""吸""的保養！輕鬆一貼100%吸收！拯救前胸痘痘與果酸煥膚✨ ｜男女皆可用",𝐌𝐀𝐑𝐈𝐀𝐍𝐀馬里亞納｜美胸專家,25237,780,https://www.zeczec.com/projects/mariana,"居家享受「醫美般的胸部淨膚」保養，MIT專科針對亞洲人胸部肌膚研發，打擊痘痘粉刺｜角質疙瘩｜毛孔油汙｜痘疤暗沉，讓你在家也能敷出無暇透亮美胸！,zeczec", 14 小時,2022/11/01 20:00 – 2022/12/05 23:59,2022/11/01 20:00:00,2022/12/05 23:59:00,
冷凝水循環為天然高效殺菌清潔劑 | 愛地球從你家除濕機開始 | AQUALOOP淨水碇 ,翔信科技有限公司,11587,599,https://www.zeczec.com/projects/aqualoop-tablet,"首創除濕機冷凝水專用淨水錠，轉換冷凝水為SGS認證家用殺菌93.8%清潔劑，讓每一滴水都不浪費，水循環經濟從你我家裡做起,zeczec",7 天,2022/10/11 13:00 – 2022/12/12 02:00,2022/10/11 13:00:00,2022/12/12 02:00:00,
⎝數位公民的新生訓練手冊⎠ 陪孩子學習生活中的數位素養,TUT數位素養教育推廣團隊,2599,999,https://www.zeczec.com/projects/theworldtut,"面臨數位時代，孩子的數位素養教育不能等。讓TUT帶你認識數位素養，並與家扶中心一起看見數位落差問題。數位公民，從小做起！,zeczec",36 天,2022/12/02 12:00 – 2023/01/09 23:59,2022/12/02 12:00:00,2023/01/09 23:59:00,✅
"【沐 muhair】淨護頭皮生態循環 | pH5.5 沐沐固態精 ""為100%無塑健康洗髮革命""",mumu,3774,588,https://www.zeczec.com/projects/muhair,"為生態永續生活 研發無塑安心洗髮 ​成分單純讓頭皮健康回春 無塑洗髮讓海洋能回歸純淨 沐muhair 翻轉洗髮方式 善待肌膚與海洋​,zeczec",58 天,2022/11/30 20:00 – 2023/01/31 23:59,2022/11/30 20:00:00,2023/01/31 23:59:00,✅
Avaelp 不想洗頭 乾洗髮粉｜每天都有不洗頭的理由 去油蓬鬆 X 方便攜帶 X 頭皮友善,Avaelp,23820,1380,https://www.zeczec.com/projects/avaelp-x-x,"回應「我就是不想洗頭!」的呼喊，Avaelp 推出多種香氣的乾洗髮粉，天然成分不傷頭皮，少量便可使頭髮達到蓬鬆乾爽的效果，質感小巧的包裝方便隨身攜帶，輕輕一下，跟油膩扁塌的頭髮說BYE !,zeczec",32 天,2022/11/22 12:00 – 2023/01/05 23:59,2022/11/22 12:00:00,2023/01/05 23:59:00,
屋乎挨栽｜建造屬於自己的廟宇／街屋 3D 數位模型,田宸睿,5600,1800,https://www.zeczec.com/projects/wu-hu-ai-zai,"在遊戲與虛擬世界中常見到漂亮的建築想設計卻不會建模嗎?身為創作者常用外國的模組化建築系統，想建造臺灣風格的建築卻找不到嗎?用自動化的建築系統打造屬於自己的街屋與廟宇。,zeczec",7 天,2022/10/11 12:00 – 2022/12/11 23:59,2022/10/11 12:00:00,2022/12/11 23:59:00,
《霓虹之下》在桌上的史詩玩法...RPG x 陣營 x 派對 x 賽博龐克 x 桌上遊戲！！,米豆工作室,4897,100,https://www.zeczec.com/projects/Under_The_Neon,"霓虹之下是一款多人遊玩的競技對戰類型桌遊。在混亂的特斯拉城中，玩家可選擇組織反抗勢力推翻強權；亦或是成為城市的掌權者，鎮壓四面八方的抵抗組織，為了各自的目的展開你來我往的殊死戰。,zeczec",30 天,2022/11/01 12:00 – 2023/01/03 23:59,2022/11/01 12:00:00,2023/01/03 23:59:00,
【嘖嘖親子瑜伽計畫】開除孩子的3C褓姆! 陪伴孩子認知情緒，睡得好，開啟專注學習腦,黃姿穎 Fiona Huang,0,800,https://www.zeczec.com/projects/fionakidyoga,"如何透過兒童瑜伽有效讓孩子靜心專注，放下3C產品，同時使親子關係更親密。,zeczec",21 天,2022/11/04 12:00 – 2022/12/25 23:59,2022/11/04 12:00:00,2022/12/25 23:59:00,
【 角黑體 ｜豐富影音創作的新創字體，樸質風格又具有現代感 ． Umifont首登嘖嘖代表作 ． 】,Umi x Umifont,1998,999,https://www.zeczec.com/projects/jiao-for-design,"我是umi，成立umifont工作室，【 角黑體-募資計畫 】是製作適合短影音的繁體字，期望透過大家支持來完成計畫。角黑體集資專案/Umifont負責人: 謝汶敏,zeczec",29 天,2022/11/22 12:00 – 2023/01/02 23:59,2022/11/22 12:00:00,2023/01/02 23:59:00,
想成為你日子裡的夥伴｜夥伴啊熊插畫月曆組｜陪伴你每一天。,ZO.H(黃郁真),4070,690,https://www.zeczec.com/projects/awwwpartners,"人生太孤單，需要一些啊熊陪伴你。哦～啊熊帶著療癒來陪你囉❤,zeczec",8 天,2022/11/18 20:00 – 2022/12/12 23:59,2022/11/18 20:00:00,2022/12/12 23:59:00,
《艾可物語/Aiko Story》台灣學生獨立製作遊戲｜可愛治癒的角色和怪物、瞬息萬變的遊戲玩法｜一階段募資,Li,3000,150,https://www.zeczec.com/projects/aiko-story,"獨立開發PC單機遊戲，為本人2018年17歲時所做的未完成作品，程式美術企劃皆自製。如今回首想翻新&完成此遊戲，委託專業像素美術師支援。,zeczec",21 天,2022/11/02 20:00 – 2022/12/25 23:59,2022/11/02 20:00:00,2022/12/25 23:59:00,
「協力造屋」為未來建築與永續能源課程｜讓大人、小孩都有能力蓋出讓人安居、讓土地安心、讓社會安靜的好房子！,汗得學杜,0,1500,https://www.zeczec.com/projects/hand2023,"一起動手蓋房子吧！如果你渴望健康生活，希望擁有一個對身體及環境友善的居住環境； 如果你期待能源自主，想了解如何不用冷氣也能生活得舒適； 如果你願意弄髒雙手，彎下身來和我們一起協力造屋。,zeczec",85 天,2022/11/17 00:00 – 2023/02/27 23:59,2022/11/17 00:00:00,2023/02/27 23:59:00,✅
魔幻星人|手機手繪|台灣原創撲克牌,馬揚韻,2700,300,https://www.zeczec.com/projects/MagicStarTaiwanOriginalPoker,"我是魔幻師小叮鈴，想用卡通的方式設計出童真的人物魔幻星人，也是代表魔術師本身的純真魔幻新人，讓你們進入到獨一無二初心的世界。,zeczec",16 天,2022/11/18 00:00 – 2022/12/20 23:59,2022/11/18 00:00:00,2022/12/20 23:59:00,
文藻外語大學 傳播藝術系112級《蛹生》畢業製作募資計畫,玉魄劇組,1000,100,https://www.zeczec.com/projects/yupro8216,"迷失的三個人在機緣巧合下相遇,在相處後了解到彼此的心結及黑暗面,在其 中一方淪陷的時候,彼此扶持陪伴。透過對於彼此心境的探索及了解,以及對彼此的 信任建立起自己的信心。,zeczec",57 天,2022/12/01 00:00 – 2023/01/30 23:59,2022/12/01 00:00:00,2023/01/30 23:59:00,✅
★伸手變變變★有了這張小桌，美景咖啡、追劇包廂一次擁有,百變家,0,8199,https://www.zeczec.com/projects/changeable-table,"不用拘泥他人的眼光，不用配合他人的要求，有了「伸手變變變」，你可以自在的做自己，享受忙裡偷閒的美好時光，給想要好好生活的你一個最簡單的快樂！,zeczec",28 天,2022/11/01 12:00 – 2023/01/02 02:00,2022/11/01 12:00:00,2023/01/02 02:00:00,
滾筒樂！滾餅好容 eat！用滾的餅乾模型,昇品實業有限公司,7783,799,https://www.zeczec.com/projects/masterchef," 「懶人福音、手殘救星！」這是一款主打便利性的滾筒樂，造型輕巧使用簡單收納方便，內含 32 種圖案壓片。 簡單上手輕鬆成為烘焙大師！,zeczec",19 天,2022/11/20 10:00 – 2022/12/23 23:59,2022/11/20 10:00:00,2022/12/23 23:59:00,
2023 Yunlin So Real 雲林生活在地月曆,有點小物工作室,1930,750,https://www.zeczec.com/projects/YunlinSoReal2023,"由雲林倆女子發起的小小活動，透過真正在雲林生活的朋友們 真心推薦，集結成一本2023雲林在地生活月曆設計! 大家可以透過這本月曆，一起感受雲林的美好吧!,zeczec",21 天,2022/11/07 12:00 – 2022/12/25 23:59,2022/11/07 12:00:00,2022/12/25 23:59:00,
彰師大升學輔導種子計畫,彰化師範大學種子計畫,5000,300,https://www.zeczec.com/projects/ncuetutorteam,"彰師大升學輔導種子計畫希望能透過提供良好的自習環境、解題資源和輔導服務，讓學員們有安全舒適的空間繼續奮鬥，同時協助他們解決課業及生涯規劃上的種種困難。,zeczec",16 天,2022/11/05 00:00 – 2022/12/20 23:59,2022/11/05 00:00:00,2022/12/20 23:59:00,
vasee 把自然帶回家,vasee,36050,3930,https://www.zeczec.com/projects/vasee,"一盞可以把植物養活的燈,zeczec",7 天,2022/11/11 11:11 – 2022/12/12 12:12,2022/11/11 11:11:00,2022/12/12 12:12:00,
日本募資累積破千萬，釋放雙手的負擔「SYANTO手機指環」低頭族的新革命 ，解放你的雙手和肩頸 🙌,Neo Choice(巧藝思有限公司),46560,690,https://www.zeczec.com/projects/syanto,"全新三種款式款式，設計再進化，讓手機變輕盈，每天使用超有感🖐️,zeczec",57 天,2022/12/01 20:00 – 2023/01/31 19:59,2022/12/01 20:00:00,2023/01/31 19:59:00,✅
青少年憂鬱症防治暨家庭支持服務計畫,敦安基金會,12500,1200,https://www.zeczec.com/projects/dwenan,"敦安基金會自2002年起投入青少年憂鬱症防治，每年服務近700人次的憂鬱青少年，陪伴他們長出復原力，走出憂鬱風暴。,zeczec",11 天,2022/11/15 12:00 – 2022/12/15 23:59,2022/11/15 12:00:00,2022/12/15 23:59:00,
3ZeBra｜口紅小摩—迷你紓壓筋膜槍，史上最迷你筋膜槍，輕巧時尚、舒適有型,三隻斑馬 3ZeBra,159320,1680,https://www.zeczec.com/projects/minimassagegun,"輕巧、時尚，放鬆肌肉也可以這麼優雅！用最簡單的方式，達到深層的舒壓放鬆，釋放積累疲勞，給你最好的狀態！,zeczec",39 天,2022/12/01 12:00 – 2023/01/12 23:59,2022/12/01 12:00:00,2023/01/12 23:59:00,✅
【Rap 你的成年宣言】－全台首支嘻哈文化與一個少女故事－微電影暨Mixtape【擱淺於是風平浪靜】,陶芓彤,8800,20000,https://www.zeczec.com/projects/rap-mixtape,"我是Echo陶芓彤，來自政大黑音，同樣來自政大外交系，來到台北也三年了，我有些話想對你們說。,zeczec",47 天,2022/11/21 20:00 – 2023/01/20 23:59,2022/11/21 20:00:00,2023/01/20 23:59:00,
STEAM創新智力開發玩具 -《用程式積木玩出 150 種有趣的遙控組合》,悅讀名品出版有限公司,34163,1410,https://www.zeczec.com/projects/steam-150,"《用程式積木玩出 150 種有趣的遙控組合》是一套以程式積木搭建為主題的趣味科 學學習書。無數的經驗告訴我們，孩子在組裝學習中，不僅能思考更完善的組裝造型與結構， 更能創造出更多的構造與變化，不...,zeczec",38 天,2022/11/29 21:00 – 2023/01/11 23:59,2022/11/29 21:00:00,2023/01/11 23:59:00,✅
除夕老公公禮物盒計畫 5.0｜為留院病童打造用愛解鎖的禮物盒,方唯任｜ Fang wei ren,9400,6000,https://www.zeczec.com/projects/CNYESanta2023,"為過年期間無法回家團圓的罕病、癌症病童打造最暖除夕夜．跨越疫情的圍牆，空投暖心除夕老公公禮物盒、打造線上創意共學課程、新春兒童節目，陪孩子們過新年。,zeczec",28 天,2022/12/04 17:00 – 2023/01/02 02:00,2022/12/04 17:00:00,2023/01/02 02:00:00,✅
《男孩與他的太陽The Boy and His Sun》科普繪本出版計劃,程典(End Chung),14500,500,https://www.zeczec.com/projects/the-boy-and-his-sun,"本企劃藉由音樂專輯、戲劇與科普繪本的結合，從音樂與影像聚焦到文字故事與思辨，讓閱聽者能更了解精神疾病與當代社會的各項議題。,zeczec",47 天,2022/11/20 15:00 – 2023/01/20 23:59,2022/11/20 15:00:00,2023/01/20 23:59:00,
《異境迷走》戰棋、卡牌與Rogue的完美結合! | 沉浸式劇情策略遊戲，探索步入終焉的亞斯特大陸吧!,今井伊那,31146,149,https://www.zeczec.com/projects/The-Rondeau-of-Astra,"由伊那工作室兩人獨立開發的戰棋遊戲，融合了戰棋、卡牌、RogueLike與AVG元素。選擇您的主戰者，和""引燈""在下課時間一同探索異世界""亞斯特大陸""吧! ,zeczec",55 天,2022/12/01 20:00 – 2023/01/28 23:59,2022/12/01 20:00:00,2023/01/28 23:59:00,✅
【萬兔齊發春聯組】福兔迎祥新春春聯,cizoo,43316,838,https://www.zeczec.com/projects/futuchunlian,"ONE! TWO! THREE! 萬物復甦新生， 今年特別推出「萬兔齊發 樂融融」福兔迎祥新春春聯， 以紅色襯托白絨絨的福兔， 福兔到，齊樂融融 ！,zeczec",7 天,2022/11/30 12:00 – 2022/12/11 23:59,2022/11/30 12:00:00,2022/12/11 23:59:00,✅
拯救回憶大作戰! 智慧辨識與自動分類照片影片到雲端, Amaryllo Inc. 愛瑪麗歐股份有限公司,19663,299,https://www.zeczec.com/projects/amaryllo_smart_search,"透過 ARTEMIS 軟體，我們的 AI 技術會在您的裝置上做相片辨識，並將它們分類後上傳至您私人擁有的愛瑪麗歐雲端空間的智慧相簿中。另外，我們也計畫更進一步，不只辨識與分類相片，也會自動辨識並...,zeczec",27 天,2022/11/28 20:00 – 2022/12/31 23:59,2022/11/28 20:00:00,2022/12/31 23:59:00,✅
《茶水間 Pantry》紓壓職場情緒勒索專題成果展｜募資計畫,茶水間,10500,100,https://www.zeczec.com/projects/pantry,"茶水間 Pantry是由四名世新大學資訊傳播學系的學生所組成，希望透過設計紓壓網站，能夠為職場上受到情緒勒索的人達到陪伴的效果，也藉此提倡職場的心理健康。,zeczec",50 天,2022/11/25 00:00 – 2023/01/23 23:59,2022/11/25 00:00:00,2023/01/23 23:59:00,
浪我陪你走一程,《浪我陪你走一程》團隊,1600,100,https://www.zeczec.com/projects/BeThereforYou,"只希望毛小孩能夠三餐溫飽、過得開開心心，這是我們最大的心願。,zeczec",63 天,2022/12/05 00:00 – 2023/02/05 23:59,2022/12/05 00:00:00,2023/02/05 23:59:00,✅
【WOKY –[●●] 渾圓杯｜最台吸管保溫杯】 770ml 超大容量！一杯暢飲全部外帶手搖,WOKY,16112200,890,https://www.zeczec.com/projects/woky-770ml,"由台灣手搖文化出發設計，有感升級開發770ml大容量結合獨家鈦陶瓷、封水結構、珍珠粗吸管、隱藏式手提及可替換止水豆設計，無畏各式飲品新口味搶攻市場，專為手搖控準備，一杯就足夠日常所需！,zeczec",32 天,2022/10/24 12:00 – 2023/01/05 23:59,2022/10/24 12:00:00,2023/01/05 23:59:00,
Oladance 開放式無限耳機｜舒適通透＋劇院級立體環繞，配備 16.5 mm 超大單體的無重力音響！,Oladance.taiwan,12052081,4980,https://www.zeczec.com/projects/oladance,"【十年經驗 · 精心研發】打造最適合耳朵的工學耳機，零擠壓、零堵塞，自在享受細膩而有層次的震撼音質。16 小時長時續航，從早到晚貼身陪伴一整天。,zeczec",18 天,2022/11/22 12:00 – 2022/12/23 02:00,2022/11/22 12:00:00,2022/12/23 02:00:00,
倒數 3 天 ⏰ 預購加贈獨家好禮 🎁 2022 最新款【 LG A9TS｜蒸氣濕拖無線吸塵器 】｜自動除塵旗艦再進化，獨家蒸氣雙旋濕拖＋全新LED輕薄寬扁吸頭，全方位瓦解難纏髒污，清潔不髒雙手。,LG ,2828250,34900,https://www.zeczec.com/projects/lg-a9ts,"LG 2022 最新機種 —— LG A9TS蒸氣濕拖無線吸塵器，搭載業界領先自動除塵功能，更加入獨家「蒸氣雙旋濕拖功能」，全方位無死角地解決地板頑強污垢。,zeczec", 38 小時,2022/11/03 21:00 – 2022/12/06 23:59,2022/11/03 21:00:00,2022/12/06 23:59:00,
De'Longhi 全自動義式咖啡機 Dinamica 350 系列 ｜ 2022 最新美型機種，超質感觸控面板與創新純萃冷冽冰咖啡技術，給愛喝咖啡的你！,DeLonghi Taiwan,4506300,30900,https://www.zeczec.com/projects/delonghi-ecam350,"全世界 No.1 全自動義式咖啡機品牌 De’Longhi 特別計畫！推出純萃冷冽冰咖啡 TRUEBREW OVER ICE™ 技術，給最喜歡的冰咖啡的你。使用低溫萃取讓濃烈的咖啡在冰塊上能同時...,zeczec",8 天,2022/11/01 11:00 – 2022/12/13 02:00,2022/11/01 11:00:00,2022/12/13 02:00:00,
