 【 Philips | 智慧溫控過濾飲水機 ADD5980 】搭載 Micro X-Clean 多重過濾系統、5 秒瞬熱、8°C 冰水、2 年保固！,https://www.zeczec.com/projects/philips-water,Philips,https://www.zeczec.com/users/philips-water,"9,343%","NT$9,343,293","目標 NT$100,000",1220,6 天,2022/02/15 12:00 – 2022/03/23 02:00,2022/02/15 12:00:00,2022/03/23 02:00:00
一甩即乾機能長版風衣｜外表顏值高內在更有料！,https://www.zeczec.com/projects/longtrenchcoat,Cheers To Your Youth,https://www.zeczec.com/users/CheersToYourYouth,874%,"NT$174,880","目標 NT$20,000",46,13 天,2022/02/15 10:00 – 2022/03/30 00:00,2022/02/15 10:00:00,2022/03/30 00:00:00
【克卜勒｜減壓背包】日本FIXTOTE 開發設計解決托特包痛點的多用途背包,https://www.zeczec.com/projects/fixtote-kepler,FIXTOTE,https://www.zeczec.com/users/fixtoteJP,39%,"NT$19,960","目標 NT$50,000",4, 38 小時,2022/02/14 20:00 – 2022/03/18 23:59,2022/02/14 20:00:00,2022/03/18 23:59:00
SFS標準訓練型泳裝｜水下合身 X 水上舒適，厚磅、耐磨、高彈性專業訓練泳裝！,https://www.zeczec.com/projects/SFS,百事得企業有限公司,https://www.zeczec.com/users/SFS,107%,"NT$10,740","目標 NT$10,000",7,45 天,2022/02/14 20:00 – 2022/05/01 02:00,2022/02/14 20:00:00,2022/05/01 02:00:00
"《little me, little trip 北歐一人旅日記》新書募資計畫",https://www.zeczec.com/projects/little_me_little_trip,dato,https://www.zeczec.com/users/datorick,274%,"NT$1,371,188","目標 NT$500,000",1497,3 天,2022/02/10 20:00 – 2022/03/19 23:59,2022/02/10 20:00:00,2022/03/19 23:59:00
【常益敏 ALLEMUNE 調整體質益生菌】專為各種敏弱不舒服而研發的最佳益生菌,https://www.zeczec.com/projects/allemune,安儷爾,https://www.zeczec.com/users/ALLEMUNE,805%,"NT$241,740","目標 NT$30,000",49,8 天,2022/02/10 12:00 – 2022/03/25 02:00,2022/02/10 12:00:00,2022/03/25 02:00:00
解鎖維修 DIY 的所有疑難雜症 「 120 in 1 極輕萬用電動螺絲筆」,https://www.zeczec.com/projects/HORIZONARROW,Neo Choice ,https://www.zeczec.com/users/Neochoice,721%,"NT$721,077","目標 NT$100,000",310,15 天,2022/02/09 21:00 – 2022/03/31 23:59,2022/02/09 21:00:00,2022/03/31 23:59:00
FASCOOK | 2022全新升級天然礦岩不沾鍋-第一個由天然植物和礦物結合的不沾塗層,https://www.zeczec.com/projects/Fascook-Natura,Fascook Natura,https://www.zeczec.com/users/fascook-natura,12%,"NT$12,029","目標 NT$100,000",11,26 天,2022/02/09 21:00 – 2022/04/11 23:59,2022/02/09 21:00:00,2022/04/11 23:59:00
【E個小墊墊】北歐風品味/嚴選配色/抗菌無毒/好洗環保隔熱墊,https://www.zeczec.com/projects/E-Mattie,愛倍多國際股份有限公司,https://www.zeczec.com/users/expertgel,30%,"NT$12,153","目標 NT$40,000",34,24 天,2022/02/08 20:00 – 2022/04/09 23:59,2022/02/08 20:00:00,2022/04/09 23:59:00
【ShuaYa 柔搓音波震動牙刷】5年內原廠牙刷頭免費送(嘖嘖限定),https://www.zeczec.com/projects/ShuaYa,ShuaYaTaiwan,https://www.zeczec.com/users/xu-sheng-yun,28%,"NT$28,920","目標 NT$100,000",19,15 天,2022/01/30 00:00 – 2022/03/31 23:59,2022/01/30 00:00:00,2022/03/31 23:59:00
𝗠𝗢𝗭𝗧𝗘𝗖𝗛® 冰光淨膚儀 | 能夠在家除毛！何必去美容？ | DIY居家除毛 | 冰感舒緩痛感,https://www.zeczec.com/projects/ICHR,MOZTECH 墨子科技,https://www.zeczec.com/users/MOZTECH,"4,143%","NT$4,143,556","目標 NT$100,000",624,,2022/01/25 12:00 – 2022/03/16 02:00,2022/01/25 12:00:00,2022/03/16 02:00:00
雲米 26L 智慧蒸氣烘烤爐｜8 合 1 全機型合一，蒸氣／烤箱雙模式自由變換，最強廚房幫手誕生,https://www.zeczec.com/projects/viomisteam,雲米 Viomi,https://www.zeczec.com/users/ai6,"2,697%","NT$2,697,580","目標 NT$100,000",300,8 天,2022/01/25 11:00 – 2022/03/25 02:00,2022/01/25 11:00:00,2022/03/25 02:00:00
