projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period
黃星個人演唱會【真星愛你】,尬音樂,89677.0,800.0,https://www.zeczec.com/projects/StarHuang,"夜晚，當你仰望星空，有一顆努力閃著光芒的星星，正對著你歌唱，當你接收到歌聲的那一刻，溫暖而感動。這一次，我們要一起進入銀河，一起沉浸在黃星的歌聲中，一起被音樂催眠，一起幸福!,zeczec",14 天,2022/09/07 20:00 – 2022/10/30 23:59
聖誕．素｜實木螺旋聖誕樹，讓你的與眾不同被看見,佛丐設計創意有限公司,88500.0,9900.0,https://www.zeczec.com/projects/fourguys,"聖誕．素，使用樺木材質的實木木條，堆疊成螺旋的特殊外型，提供不同以往的聖誕樹形象，平順切邊的流線外觀，特殊的45°鑽孔可提供吊掛飾品。,zeczec",15 天,2022/09/20 21:00 – 2022/10/31 23:59
菜寮百年部落起大廟,臺南市鼓樂協會-鳳天神鼓,45810.0,200.0,https://www.zeczec.com/projects/Fengtian,"「小庄頭也能起大廟？」 菜寮，一個座落於臺南佳里區的百年部落… 臺南市鼓樂協會為傳承及推廣偏鄉在地百年部落文化特色，將以鼓樂結合舞蹈及兒童音樂劇呈現歷史故事！,zeczec",14 天,2022/09/02 17:00 – 2022/10/30 23:59
日本製JAPAN99~絆~口罩 | 99.8%的抗病毒 ・12小時長時間戴佩OK・超立體設計的空間，讓您呼吸順暢!,japan99masuku,30822.0,467.0,https://www.zeczec.com/projects/japan99masuku,"來自日本鳥取縣製造的口罩，為了使呼吸更加順暢，並且可以長時間配戴，超立體空間的設計讓您在與人交談時，輕鬆自如!,zeczec",32 天,2022/08/17 12:00 – 2022/11/17 23:59
【早鳥優惠搶先預購~】超Q招財咬錢虎｜超級求財運神獸，咬錢進財庫啦~,鴞遙翱創,42279.0,4450.0,https://www.zeczec.com/projects/money-hu-yeh,"「超Q虎來囉」創新設計一尊真的能咬硬幣的虎爺｜別再擺招財貓啦~結合東方招財神獸-虎爺，創新設計可以咬錢的超Q咬錢虎,zeczec",11 天,2022/09/23 20:00 – 2022/10/27 23:59
《印粉三曆》2023週記事手帳⎜每日觀察，每月體驗，藉由印度古智慧，活在當下！,印度安娜,92070.0,550.0,https://www.zeczec.com/projects/anna2023,"運用古印度的智慧，隨著時間與日月自然律動，自我覺察、提升體驗，接受真實美好的自己活在當下。,zeczec",7 天,2022/09/16 19:21 – 2022/10/23 23:00
「Hello Happy 快樂喵日子！」2023漫畫日曆募資出版｜365張漫畫及遊戲帶給你天天好心情！,小雪,161510.0,490.0,https://www.zeczec.com/projects/happy2023,"365張可愛的Happy漫畫、益智小遊戲、貓哲學及趣味翻翻圖漫幫你紓解每日生活壓力、營造親子樂趣！,zeczec",15 天,2022/08/01 00:00 – 2022/10/31 23:59
《力量》再創百年歷史，天寶聖道宮修繕特急,北投天寶聖道宮,4250.0,250.0,https://www.zeczec.com/projects/tianbaoshengdaotemple,"捐一磚蓋平安，疊一瓦求一福。讓我們凝聚力量，讓信仰不被瓦解。協助50年老廟再創百年歷史！,zeczec",34 天,2022/09/21 20:00 – 2022/11/20 02:00
【磁流蝸蝸機】自療系美容儀、按摩儀、刮痧板MIX！4in1全身按摩X臉部拉提X加快保養X活絡循環,貝思得國際股份有限公司,144120.0,1980.0,https://www.zeczec.com/projects/snails,"不同於市面上功能單一的刮痧板，我們結合了「美容儀＋按摩儀＋刮痧板」的特色，以貼身設計加入熱能、微磁流及高速震動，你可以運用滾輪加強臉部拉提，滾出小V臉，加強身體按摩，一鍵切換，全身都可使用！！,zeczec",12 天,2022/09/12 20:00 – 2022/10/28 23:59
王羲之書法要訣月曆,無極,12100.0,500.0,https://www.zeczec.com/projects/z-calligraphy,"看圖說能量，讓您秒懂書法大師的筆法秘訣！讓你的字提升一個級別！！,zeczec",35 天,2022/09/30 12:00 – 2022/11/20 23:59
達伶姐姐變身里長 集資計畫｜改變 要你＋1,達伶姐姐選里長 Team,68214.0,666.0,https://www.zeczec.com/projects/puffdarling,"從兒童節目主持人變身里長！？ 所有美好 從小地方、小事情開始,zeczec",40 天,2022/09/08 11:00 – 2022/11/25 23:59
2023 台灣「節氣食曆」,晟達生活科技股份有限公司,12847.0,999.0,https://www.zeczec.com/projects/ASCCA,"食飪當季，食節在地；藥食同源；均食頤養，中華農旅文創融合發展協會/台灣節氣食曆結合本協會各領域專家老師，從彙整各文化族群，到各縣市蔬果、禽畜、海鮮、中草、香草，到各地野菜等，在耗時近一年時間，依...,zeczec",3 天,2022/09/08 12:00 – 2022/10/19 23:59
2023 繪本插畫月曆－「我們不只可愛，還要熱熱鬧鬧！」,Niko Lee,39180.0,660.0,https://www.zeczec.com/projects/calendar2023_nikolee,"繪本風格的美麗插畫，結合月曆的形式融入於生活，讓大家能夠享受一邊欣賞插畫、一邊尋找彩蛋的樂趣！,zeczec",14 天,2022/09/16 22:00 – 2022/10/30 23:59
B&E【三面二用】大時尚托特包- 大大巧思，顛覆常規！,WA KAH-i 玩佮意,0.0,4800.0,https://www.zeczec.com/projects/BAGANDEARTH,"B&E (BAG & EARTH) 與地球聯名，推出市場絶無僅有的創新式樣包款。,zeczec",36 天,2022/10/04 12:00 – 2022/11/21 23:59
美國佛迪紫外線牙刷消毒器科技進化版｜顏值高、強效殺菌、操作簡單，口腔衛生的最後防線,Infinity-Pure,14285.0,1316.0,https://www.zeczec.com/projects/ferdy,"你知道牙刷可能比馬桶還髒嗎? 不乾淨的牙刷，會造成口腔問題，加重牙齒負擔,zeczec",30 天,2022/09/30 12:00 – 2022/11/15 23:59
ToursCombine 旅遊知識網,ToursCombine,1000.0,500.0,https://www.zeczec.com/projects/tourscombine,"出國旅遊最新資訊，盡在ToursCombine！本網結合旅遊新聞、文章、影音、知識、討論區等等，提供最完整的旅遊資訊！,zeczec",29 天,2022/10/03 12:00 – 2022/11/14 23:59
⟨⟨社群慌原⟩⟩世新大學108級資訊傳播學系畢業專題成果展|募資計畫,社群慌原,5650.0,100.0,https://www.zeczec.com/projects/socialemo108,"社群慌原是由五名世新大學資訊傳播學系的學生所組成，希望能透過所學協助創作者將所遇見的心理危機有所化解，並期望閱聽人對於新媒體生態現況有更深的了解和省思。,zeczec",15 天,2022/07/30 23:59 – 2022/10/31 23:59
『LAS』雙肩槍包，開/騎車雙用、帥氣網紅、歐美機能,David Wang,28787.0,2099.0,https://www.zeczec.com/projects/LAS,"推廣市面少見的包款，比後背更輕、比肩背更帥！,zeczec",33 天,2022/09/22 12:00 – 2022/11/19 12:00
一DAY一辱 2023 乳滑日曆,習維尼,28905.0,426.0,https://www.zeczec.com/projects/day,"《一DAY一辱 2023 乳滑日曆》用詼諧 / 調侃 / 反諷的方式，記錄中國的匪夷所思；身為傲嬌的炎黃子孫，你應該要將每一次的辱華事件銘記在心，化悲憤為力量，一起努力光耀我大中華！,zeczec",21 天,2022/09/19 21:00 – 2022/11/06 23:59
2022 第一屆 愛丁堡臺灣藝術節 Taiwan Arts Festival Edinburgh 募資計畫,TAFE,26699.0,150.0,https://www.zeczec.com/projects/taiwan-arts-festival,"愛丁堡臺灣藝術節 (Taiwan Arts Festival Edinburgh, TAFE) 是由住在英國的臺灣人共同發起的藝術節。除了展覽的發表，也辦理工作坊、座談會、導覽等形式讓英國在地觀...,zeczec",14 天,2022/09/19 12:00 – 2022/10/30 23:59
Dogeous-高質感鋁合金口紅架,Dogeous,999.0,999.0,https://www.zeczec.com/projects/Dogeous,"市售未見，100%台灣設計製造，高質感鋁合金口紅架,zeczec",57 天,2022/10/12 18:00 – 2022/12/12 23:59
Science X Life 台東國小科學營志工活動,Science X Life 科學人生,11000.0,1000.0,https://www.zeczec.com/projects/science-x-life2,"我們是薇閣高中的學生，每年的寒暑假，我們會固定到偏鄉小學帶著小朋友們做科學實驗，教導他們課外的自然知識，激發小朋友們對科學的熱情。,zeczec",14 天,2022/09/16 00:00 – 2022/10/30 23:59
【2023跳跳兔動態音樂盒桌曆】+限量加贈發想版搖擺兔車用桌曆｜開創月曆新體驗 ♫.(◕∠◕).♫,GreenJason 綠色傑森/亞其實業,25285.0,860.0,https://www.zeczec.com/projects/greenjason202201,"無聊或壓力太大時，只要輕輕轉動音樂盒，滴上精油，音樂與香氛，配上木頭的溫度感也會增加一份生活的療育力量，音樂、香氛、美學生活的儀式感一次擁有。,zeczec",30 天,2022/10/04 21:00 – 2022/11/15 23:59
星星窩貓跳台｜貓咪成長階段全適用！免釘3M專用雙面膠超耐重，還可自由換位！,享日生活工作室,94957.0,4299.0,https://www.zeczec.com/projects/swee-zhezhe2022,"洞洞板貓跳台=∞無限板免釘系列，搭配太空艙、貓隧道、貓階梯~貓的多重宇宙一次完成！升級配件改版更穩固！,zeczec",22 天,2022/10/05 11:00 – 2022/11/07 23:59
襪！一起感受腳底繽紛世界 - JWP socks,JWP socks,5618.0,650.0,https://www.zeczec.com/projects/JWP-socks,"『時時感受好心情，日日品味好生活』是我們想傳達的目的，希望JWP可以每天給你滿滿元氣！,zeczec",49 天,2022/10/05 13:00 – 2022/12/05 13:00
咖啡 • 香｜咖啡渣做的咖啡•香，融合『循環｜再生｜信仰｜薰香』擁有安定向上的力量！,Lu Coffee,1180.0,1466.0,https://www.zeczec.com/projects/lucoffee02,"旅•珈啡｜首創環保薰香，100%純天然原料專屬香氣，結合『環保•創新•循環』咖啡渣的循環再生，為共同所處環境盡一份力。,zeczec",30 天,2022/09/20 12:00 – 2022/11/16 02:00
BOBOPET波波陪-狗狗的完美居家夥伴,FLYTTA,95582.0,2880.0,https://www.zeczec.com/projects/bobopet,"是餵食碗，更是陪伴愛犬促進身心健康的遊戲療癒球。讓愛犬在互動下能玩得開心、放電紓解壓力，與您一起渡過歡樂的時光。,zeczec",15 天,2022/09/27 20:00 – 2022/10/31 23:59
《練愛大確幸》：52週實現所有愛情願望的幸福週曆，讓你/妳每天三分鐘，邊寫邊感動大喊：「真是太幸福啦！」,Love．Luck．Lab,7280.0,520.0,https://www.zeczec.com/projects/lovelucklab,"這套實用的願望實現工具，助你/妳將注意力投入到：(一)吸引靈魂伴侶、(二)戀情增溫重燃愛火、(三)找到與發展自己的天賦熱忱等。搭配專屬社群的分享見證和交流，幫助你/妳體悟「愛情願望成真」的幸福感動。,zeczec",45 天,2022/10/03 11:00 – 2022/11/30 23:59
酷Bi 錶帶扣,艾爾森行動科技,1396.0,329.0,https://www.zeczec.com/projects/elsonmobile,"酷Bi 錶帶扣-不限廠牌扣上非金屬錶帶即可使用，隨手支付便利快速,zeczec",15 天,2022/09/07 12:00 – 2022/10/31 23:59
《習慣樂戒所》戒除習慣的好幫手 I 國立臺灣師範大學表演藝術學士學位學程112級 X 表演藝術研究所史宥玲聯合畢業製作,臺師大表演藝術學程112級畢業製作,1199.0,1199.0,https://www.zeczec.com/projects/i-112-x,"我們是臺師大表藝第四屆畢業班同學，想自籌經費做一齣長達100分鐘的原創音樂劇，來探討習慣對於人的影響。節目由本班學生從零開始打造，一步步搭建起習慣樂戒所。而今來到開張之際，能邀您一同共襄盛舉嗎?,zeczec",48 天,2022/09/22 20:00 – 2022/12/03 23:59
APA(A passion A action)流浪動物救助募資,1zz7,5000.0,2000.0,https://www.zeczec.com/projects/apac,"用個人設計的衣服以及帆布購物袋,扣除成本,全數捐贈流浪動物協會,zeczec",39 天,2022/09/21 20:00 – 2022/11/25 21:00
畢業製作《尋》紀錄片募資計畫,畢業製作《尋》紀錄片團隊＿馬子涵,3800.0,300.0,https://www.zeczec.com/projects/capstone-project-documentary-SEARCHING,"拍攝關於＜big行動夢想家＞劇團的三位成員，透過參與劇團，和劇團夥伴成為互相扶持的家人，漸漸找到自我找到歸屬的過程。,zeczec",35 天,2022/09/27 11:00 – 2022/11/20 23:59
2023《燈塔》自我成長手帳本 | 身在暗處，別忘了光離你其實不遠。,壹玖玖柒,14186.0,429.0,https://www.zeczec.com/projects/lighthouse-calendar,"這座指引人生方向的燈塔，帶著你找尋最真實的自己，只有你親自嘗試與冒險，才能體會船入港後船錨落下的安穩感。,zeczec",34 天,2022/09/22 12:00 – 2022/11/20 12:00
安心環境，一燈搞定 | 智能UV殺菌燈(居家、辦公環境防疫必備),DDBuy平價商城,6380.0,2990.0,https://www.zeczec.com/projects/ddbuy_light,"疫情病毒蔓延心慌慌，智能UV殺菌燈是你的救星。 超強的殺菌能力，搭配智能偵測，不怕人體受傷害！ 快速擊敗，病毒退散；安心環境，一燈搞定！,zeczec",33 天,2022/09/29 12:00 – 2022/11/18 23:59
【福柚福氛｜香氛組】天然植萃｜花蓮鶴岡有機柚子再生｜化身四季都能陪伴你的香氣,福氛,14400.0,2000.0,https://www.zeczec.com/projects/fu-you-fu-fen,"起初幫助小農的善念，擴大成想為每個人提供更自在的放鬆時光。,zeczec",9 天,2022/09/26 12:00 – 2022/10/25 23:59
【T-Future】健康運動跑錶｜集結三鐵馬拉松、高精準健康量測｜台灣設計製造、搭配自有品牌 APP ,TCRD 思創研新,20960.0,5490.0,https://www.zeczec.com/projects/t-future,"1.34 吋陽光可視觸控螢幕，最清晰的大螢幕體驗，內建三鐵/ 馬拉松模式，15hr 高精準GPS續航，24hr 活動偵測並提供血壓校正功能，迎向未來健康新生活的第一步,zeczec",70 天,2022/10/05 21:00 – 2022/12/25 23:59
原民咖啡架×與眾不同的循環設計 | 文化環保雙結合，打造溫暖早晨時光,和木相處有限公司,0.0,480.0,https://www.zeczec.com/projects/withwood,"當木頭炙熱的溫度碰上金屬的冷酷，就像歷史悠遠的原民文化撞上了 時尚的咖啡流行，就這樣誕生了「原民手沖咖啡架」！！,zeczec",15 天,2022/09/20 12:00 – 2022/10/31 23:59
［愛心援助烏克蘭－送愛心笛到烏克蘭給學校及兒童］活動。 在炮火下的烏克蘭，城市及學校遭受嚴重的破壞，許多物資都極劇缺乏，急需我們伸出援手，在學校及學生方面，學習設備嚴重不足，於是我們發起［愛心援助烏克蘭－送愛心笛到烏克蘭給學校及兒童］活動。愛心援助烏克蘭，Taiwan can help給烏克蘭需要的幫助。,笛簫文創數位科技,200.0,3520.0,https://www.zeczec.com/projects/Pro7hole-DtonAltoFunFlute,"烏克蘭自2月24日開始遭受來自俄羅斯侵略後，烏東及烏南全面遭受到炮火攻擊，許多城市都遭受到襲擊，學校也都遭受到砲彈摧毀，居民也被迫逃離家園，學校關閉影響了570萬學童，以及150萬大專院校學生。...,zeczec",38 天,2022/09/23 08:00 – 2022/11/23 23:59
【圓形立杯架】個人專屬杯架，辦公室、浴室、書房，杯架+珪藻土杯墊的專利設計,歐士,1936.0,218.0,https://www.zeczec.com/projects/oshi_cup_holder,"鋁合金立杯架的簡化版本，輕鬆的入手價格，生活中必需有的好產品。,zeczec",14 天,2022/09/06 15:00 – 2022/10/30 23:59
零負擔口罩第二彈「Co-que Air 口罩」全新煙燻系列顏色 魅力登場,Co-que,22134.0,1598.0,https://www.zeczec.com/projects/co-que-air," 厭倦口罩的枯燥顏色了嗎?挑選屬於自己的浪漫色調吧，如果您正在尋找最舒適的口罩， Co-que Air 更輕薄・更快乾・更有機能性，超立體3D口罩好呼吸，真心推薦給您!!!,zeczec",34 天,2022/10/05 12:00 – 2022/11/19 23:59
AQUALOOP淨水碇 天然環保廢水循環為家用清潔劑 | 愛地球從你家除濕機開始,翔信科技有限公司,1199.0,599.0,https://www.zeczec.com/projects/aqualoop-tablet,"首創除濕機冷凝水專用淨水錠，轉換冷凝水為SGS認證家用殺菌93.8%清潔劑，讓每一滴水都不浪費，水循環經濟從你我家裡做起,zeczec",56 天,2022/10/11 13:00 – 2022/12/12 02:00
【水狗帶你預約契作好食物|健康變得好守護】,鄭博雅,3984.0,3333.0,https://www.zeczec.com/projects/shui-gou,"為了延續我們家【柑之如飴果園】的信念，讓作物自然生長，不用化學除草劑、農藥、使用有機資材 ，讓土地回復原有生態。,zeczec",5 天,2022/09/21 12:00 – 2022/10/21 23:59
原木肖楠鋼筆組,木筆家,3600.0,3600.0,https://www.zeczec.com/projects/woodenpenhome,"高級原木肖楠製作的鋼筆和血木筆盒,zeczec",14 天,2022/09/15 21:00 – 2022/10/30 23:59
屋乎挨栽｜建造屬於自己的廟宇／街屋 3D 數位模型,田宸睿,2000.0,1800.0,https://www.zeczec.com/projects/wu-hu-ai-zai,"在遊戲與虛擬世界中常見到漂亮的建築想設計卻不會建模嗎?身為創作者常用外國的模組化建築系統，想建造臺灣風格的建築卻找不到嗎?用自動化的建築系統打造屬於自己的街屋與廟宇。,zeczec",56 天,2022/10/11 12:00 – 2022/12/11 23:59
圓缺之間-身心障礙者影展-看見,廣青文教基金會,1030.0,150.0,https://www.zeczec.com/projects/tosee,"自 2001 年起廣青基金會舉辦「圓缺之間」身心障礙者影展，每年平均吸引3,000至4,000人參與，希望透過影像傳播，讓社會大眾看見身心障礙族群多元的樣貌，進而拉近障礙者與非障礙者的距離。,zeczec",40 天,2022/09/29 12:00 – 2022/11/26 20:30
OCEAN BOX全沈浸深海體驗巡迴展＋AR海洋生物學習APP開發,WildAid Taiwan 野生救援,7500.0,500.0,https://www.zeczec.com/projects/wildaidoceanbox," 在『不傷害任何一個海洋生命』的前提下，創造可以讓人環繞沉浸其中的虛擬海洋館，讓大小觀眾都能看見保育類海洋生物悠游在身邊,zeczec",40 天,2022/10/14 10:00 – 2022/11/25 23:59
《直男而喪》要命啊！直男癌,黃笑,2400.0,2500.0,https://www.zeczec.com/projects/straightmalecancer,"這是當代男性的愚蠢自白，一群直男對於自己的「臭直男」性格深感痛悔的喜劇治療，掏心掏肺掏家底，如實交代自己各種醜行，大至說謊欺騙劈腿騙感情，小至骯髒幻想懶惰躺平，無一例外全部揭露。,zeczec",20 天,2022/10/15 09:00 – 2022/11/05 23:59
LOTUS9 雙介面讀卡機 | 全球最小、可更換式記憶卡、無須下載驅動、鋅合金鍍黑鎳特別打造！！,LOTUS9,1627.0,499.0,https://www.zeczec.com/projects/lotus9-512gb,"LOTUS9 雙介面讀卡機方便於最短的時間內觀看或是取用需要的內容，鋅合金鍍黑鎳的堅硬外殼不只能為日常生活提供足夠保護也能增加質感，小巧俐落的外觀設計可置於任何空間。,zeczec",45 天,2022/10/12 12:00 – 2022/11/30 23:59
【豆志不減，力挺新鮮非基改國產大豆】黑豆茶．黑豆粉．黑豆糙米香．香酥黑豆 ▍入選6家百貨VIP廳精品農產品展售,好農好物(威勝顧問有限公司),1400.0,700.0,https://www.zeczec.com/projects/GF-blackbeans,"嚴選嘉義新港農會使用跟在地農民契作新鮮、非基改、產銷履歷驗證(TAP)黑豆製作的產品：黑豆茶(百貨VIP廳指定飲品)、100%純黑豆粉(替飲食營養加分)、黑豆糙米香/香酥黑豆(吃零食同時補充營養)。,zeczec",42 天,2022/10/13 20:00 – 2022/11/27 23:59
真正做到「低磷」配方的【機能性貓咪餐包】，一起守護貓咪健康！,超越汪喵,2800.0,560.0,https://www.zeczec.com/projects/beyondpet,"「超越汪喵」團隊強烈希望能為腎貓盡一份心力，同時也讓飼主多一份安心，製作出適口性佳的處方食品，增加更多腎貓食品的多元選擇，希望陪伴在飼主與貓咪之間。,zeczec",25 天,2022/10/13 12:00 – 2022/11/10 23:59
｜犬山居の午茶 x 公益攝影展｜暖心的流浪動物主題展，每個照護病老同伴動物的平凡日子都是美好時光,U Joy,14900.0,500.0,https://www.zeczec.com/projects/afternoon-tea-with-tcasa,"好毛寵物攝影x犬山居: 在攝影展裡一窺毛孩們的下午茶時光,zeczec",60 天,2022/10/13 20:00 – 2022/12/15 23:59
I Moto 機車藍芽/指紋辨識,誼騰動力團隊,14840.0,3980.0,https://www.zeczec.com/projects/i-moto-bt-finger," ▊ 手機和指紋就是你的鑰匙 ▊ 用手機和指紋即可啟動機車、熄火、開置物箱、開油箱。,zeczec",45 天,2022/10/15 11:00 – 2022/11/30 23:59
